Longitude,Latitude,depth,Band_1,Band_2,Band_3,Band_4
113.0694112,34.84676974,1.5575,1043,1143,1359,1044
113.06913,34.84584772,1.5475,1033,1140,1324,1086
113.0732534,34.83775546,1.5675,1029,1166,1363,1123
113.0600814,34.84105158,1.5775,1039,1182,1361,1002
113.0701972,34.83815966,1.66,1113,1318,1504,1420
113.0600779,34.84093598,1.625,1061,1199,1365,993
113.0600818,34.84094447,1.63,1061,1199,1365,993
113.0586787,34.83973074,1.56,1049,1169,1353,1036
113.0725072,34.83791802,1.65,1007,1137,1330,1040
113.067895,34.84496505,1.5875,1039,1153,1343,1043
113.0601021,34.84102353,1.6175,1039,1182,1361,1002
113.0701927,34.8381631,1.6525,1113,1318,1504,1420
113.0694093,34.84565354,1.563333333,1034,1158,1355,1050
113.0630929,34.84099798,1.655,1012,1149,1325,1082
113.0596588,34.84063854,1.62,1044,1195,1368,1007
113.0596673,34.84063649,1.62,1044,1195,1368,1007
113.0631313,34.83960012,1.6275,856,981,921,709
113.0717745,34.83762862,1.625,1090,1242,1442,1604
113.0700205,34.84818896,1.655,1060,1207,1392,968
113.0598915,34.84077773,1.625,1039,1190,1372,993
113.0656087,34.84765638,1.575,1086,1196,1419,1034
113.0631561,34.84454593,1.5475,1069,1203,1402,1019
113.0659874,34.84813366,1.6,1102,1238,1455,987
113.0598803,34.84078259,1.6275,1039,1190,1372,993
113.0701895,34.83817351,1.7425,1113,1318,1504,1420
113.0725027,34.83795229,1.7225,1007,1137,1330,1040
113.0603329,34.84125756,1.6425,1044,1194,1371,984
113.0641,34.8421692,1.79,1012,1157,1336,1080
113.0634504,34.83903786,2.035,890,1022,950,1957
113.0687439,34.84624911,1.6475,1033,1174,1364,1030
113.0630412,34.83962939,1.655,917,998,975,714
113.0660901,34.84845448,1.6625,1105,1272,1471,1006
113.0670131,34.84453237,1.69,1044,1203,1375,1004
113.0632462,34.83971353,1.6975,934,1027,1059,765
113.0631141,34.8399603,1.735,956,1078,1106,765
113.0626562,34.84425015,1.7025,1057,1207,1402,1001
113.0705273,34.84924427,1.6425,1054,1177,1376,1018
113.0725782,34.84883907,1.63,1033,1170,1371,1021
113.0632683,34.83965131,1.66,934,1027,1059,765
113.0622947,34.84035064,1.6375,951,1041,1103,815
113.0719662,34.84995451,1.755,1060,1198,1377,991
113.0643111,34.84581239,1.6,1075,1229,1417,1065
113.0632879,34.83963933,1.6625,934,1027,1059,765
113.0660848,34.84845607,1.67,1105,1272,1471,1006
113.0605776,34.84131309,1.665,1066,1198,1375,998
113.0647111,34.83881859,1.87,991,1176,1208,1882
113.0660781,34.84845804,1.6925,1105,1272,1471,1006
113.0632676,34.83956104,1.7025,856,981,921,709
113.0725115,34.83788053,1.67,1007,1137,1330,1040
113.0602699,34.84117892,1.6925,1044,1194,1371,984
113.070595,34.84920236,1.62,1048,1177,1372,1004
113.0660385,34.84846804,1.7225,1144,1314,1543,1145
113.0655974,34.84760364,1.6375,1086,1196,1419,1034
113.0725069,34.83803224,1.725,990,1145,1327,1021
113.0732807,34.83841717,1.67,1032,1170,1340,1151
113.0623864,34.83986846,1.7575,845,915,854,712
113.0584403,34.84000533,1.865,1032,1164,1346,1059
113.0695124,34.84549377,1.385,1034,1158,1355,1050
113.0725221,34.83766586,1.68,1046,1196,1392,1277
113.0725096,34.83806983,1.74,990,1145,1327,1021
113.0623776,34.83987491,1.7375,845,915,854,712
113.0584607,34.83995129,1.52,1038,1173,1349,1045
113.0632674,34.83967906,1.765,934,1027,1059,765
113.0602847,34.84118786,1.75,1044,1194,1371,984
113.0596478,34.84065425,1.665,1044,1195,1368,1007
113.0624182,34.84075893,1.7275,1012,1125,1294,1057
113.0719625,34.84999859,1.73,1060,1198,1377,991
113.0738717,34.83814964,1.735,1005,1158,1325,1025
113.0596955,34.84063488,1.6875,1050,1207,1383,979
113.0626821,34.84428306,1.7925,1057,1207,1402,1001
113.0749838,34.8380132,1.7775,1011,1154,1329,1035
113.0629064,34.84095433,1.74,1000,1141,1325,1089
113.0732534,34.8379603,1.83,1010,1158,1343,1039
113.0676035,34.8452298,1.73,1050,1170,1376,1029
113.068027,34.84489749,1.6925,1039,1149,1343,1052
113.0719711,34.85035596,1.9,1042,1184,1367,1024
113.0655909,34.84756299,1.7125,1086,1196,1419,1034
113.0587646,34.83962559,1.6875,1044,1160,1338,1050
