Longitude,Latitude,Band_1,Band_2,Band_3,Band_4
113.05652848942466,34.86115285136077,1149,1359,1663,2716
113.05669541001917,34.86115285136077,1188,1363,1616,2948
113.05686233061368,34.86115285136077,1188,1363,1616,2948
113.05702925120819,34.86115285136077,1205,1480,1620,3176
113.0571961718027,34.86115285136077,1205,1472,1627,3121
113.05736309239721,34.86115285136077,1403,1630,1863,2758
113.05753001299172,34.86115285136077,1403,1630,1863,2758
113.05769693358623,34.86115285136077,1275,1480,1646,2869
113.05786385418074,34.86115285136077,1030,1220,1303,3018
113.05803077477525,34.86115285136077,896,1031,1065,3130
113.05819769536976,34.86115285136077,885,1056,996,3339
113.05836461596427,34.86115285136077,913,1107,1036,3553
113.05853153655877,34.86115285136077,930,1178,1025,3832
113.05869845715328,34.86115285136077,919,1182,1022,3943
113.0588653777478,34.86115285136077,935,1203,1047,3901
113.0590322983423,34.86115285136077,935,1203,1047,3901
113.05919921893681,34.86115285136077,1035,1320,1355,3383
113.05936613953132,34.86115285136077,1169,1471,1824,2988
113.05953306012583,34.86115285136077,1219,1521,1961,2951
113.05969998072034,34.86115285136077,1169,1446,1860,3123
113.05986690131485,34.86115285136077,1169,1446,1860,3123
113.06003382190936,34.86115285136077,1102,1354,1719,3021
113.06020074250387,34.86115285136077,1024,1270,1477,3379
113.06036766309838,34.86115285136077,1002,1215,1304,3495
113.06053458369288,34.86115285136077,1002,1215,1304,3495
113.0607015042874,34.86115285136077,1052,1270,1438,3290
113.0608684248819,34.86115285136077,1198,1457,1793,3101
113.06103534547643,34.86115285136077,1215,1524,1920,3083
113.06120226607094,34.86115285136077,1276,1629,2151,3022
113.06136918666544,34.86115285136077,1276,1629,2151,3022
113.06153610725995,34.86115285136077,1293,1604,2140,3032
113.06170302785446,34.86115285136077,1281,1562,2021,3088
113.06186994844897,34.86115285136077,1298,1591,2125,3060
113.06203686904348,34.86115285136077,1298,1591,2125,3060
113.06220378963799,34.86115285136077,1231,1503,1909,3139
113.0623707102325,34.86115285136077,1070,1298,1544,3236
113.06253763082701,34.86115285136077,943,1073,1199,3311
113.06270455142152,34.86115285136077,943,1073,1199,3311
113.06287147201603,34.86115285136077,881,1018,1029,3302
113.06303839261054,34.86115285136077,926,1060,1163,3251
113.06320531320505,34.86115285136077,893,1026,1025,3227
113.06337223379956,34.86115285136077,893,1010,1047,3083
113.06353915439406,34.86115285136077,998,1165,1318,2795
113.06370607498857,34.86115285136077,998,1165,1318,2795
113.06387299558308,34.86115285136077,1131,1371,1792,2546
113.06403991617759,34.86115285136077,1125,1325,1825,2499
113.0642068367721,34.86115285136077,1192,1425,1933,2532
113.06437375736661,34.86115285136077,1183,1447,1967,2559
113.06454067796112,34.86115285136077,1183,1447,1967,2559
113.06470759855563,34.86115285136077,1194,1455,2039,2652
113.06487451915014,34.86115285136077,1255,1547,2154,2736
113.06504143974465,34.86115285136077,1266,1560,2194,2652
113.06520836033916,34.86115285136077,1266,1560,2194,2652
113.06537528093367,34.86115285136077,1383,1652,2219,2559
113.06554220152817,34.86115285136077,1472,1786,2335,2522
113.06570912212268,34.86115285136077,1383,1686,2234,2378
113.06587604271719,34.86115285136077,1327,1581,2107,2327
113.0660429633117,34.86115285136077,1327,1581,2107,2327
113.06620988390621,34.86115285136077,1436,1679,2169,2412
113.06637680450072,34.86115285136077,1442,1738,2270,2459
113.06654372509523,34.86115285136077,1559,1872,2389,2570
113.06671064568974,34.86115285136077,1559,1872,2389,2570
113.06687756628425,34.86115285136077,1548,1859,2414,2608
113.06704448687877,34.86115285136077,1414,1729,2270,2640
113.06721140747328,34.86115285136077,1275,1578,2151,2654
113.06737832806779,34.86115285136077,1253,1537,2129,2687
113.0675452486623,34.86115285136077,1242,1516,2111,2668
113.06771216925681,34.86115285136077,1286,1574,2165,2752
113.06787908985132,34.86115285136077,1325,1624,2243,2846
113.06804601044583,34.86115285136077,1331,1666,2283,2930
113.06821293104034,34.86115285136077,1331,1666,2283,2930
113.06837985163484,34.86115285136077,1220,1524,2135,2767
113.06854677222935,34.86115285136077,1247,1511,2121,2799
113.06871369282386,34.86115285136077,1348,1662,2272,2911
113.06888061341837,34.86115285136077,1386,1717,2366,2948
113.06904753401288,34.86115285136077,1386,1717,2366,2948
113.06921445460739,34.86115285136077,1403,1733,2362,2874
113.0693813752019,34.86115285136077,1375,1650,2283,2692
113.06954829579641,34.86115285136077,1406,1669,2243,2557
113.06971521639092,34.86115285136077,1406,1669,2243,2557
113.06988213698543,34.86115285136077,1468,1744,2279,2515
113.07004905757994,34.86115285136077,1506,1798,2319,2506
113.07021597817445,34.86115285136077,1479,1744,2297,2506
113.07038289876895,34.86115285136077,1506,1828,2348,2557
113.07054981936346,34.86115285136077,1506,1828,2348,2557
113.07071673995797,34.86115285136077,1518,1836,2384,2590
113.07088366055248,34.86115285136077,1612,1916,2463,2692
113.07105058114699,34.86115285136077,1597,1967,2438,2844
113.0712175017415,34.86115285136077,1597,1967,2438,2844
113.07138442233601,34.86115285136077,1471,1803,2222,2994
113.07155134293052,34.86115285136077,1421,1744,2067,3059
113.07171826352503,34.86115285136077,1438,1769,2081,3078
113.07188518411954,34.86115285136077,1421,1757,2063,3068
113.07205210471405,34.86115285136077,1433,1732,2056,3054
113.07221902530856,34.86115285136077,1421,1719,2002,3031
113.07238594590306,34.86115285136077,1266,1560,1782,2947
113.07255286649757,34.86115285136077,1055,1246,1392,2971
113.07271978709208,34.86115285136077,1055,1246,1392,2971
113.07288670768659,34.86115285136077,982,1145,1190,2975
113.07305362828112,34.86115285136077,996,1157,1158,3030
113.07322054887563,34.86115285136077,985,1157,1151,3026
113.07338746947013,34.86115285136077,969,1157,1162,3030
113.07355439006464,34.86115285136077,969,1157,1162,3030
113.07372131065915,34.86115285136077,1035,1241,1327,3091
113.07388823125366,34.86115285136077,1202,1429,1652,2993
113.07405515184817,34.86115285136077,1319,1614,2045,2830
113.07422207244268,34.86115285136077,1319,1614,2045,2830
113.07438899303719,34.86115285136077,1363,1622,2168,2742
113.0745559136317,34.86115285136077,1347,1660,2215,2737
113.07472283422621,34.86115285136077,1396,1676,2252,2758
113.07488975482072,34.86115285136077,1363,1668,2263,2730
113.07505667541523,34.86115285136077,1363,1668,2263,2730
113.07522359600974,34.86115285136077,1335,1672,2220,2711
113.07539051660424,34.86115285136077,1324,1622,2223,2730
113.07555743719875,34.86115285136077,1319,1618,2202,2734
113.07572435779326,34.86115285136077,1319,1618,2202,2734
113.07589127838777,34.86115285136077,1324,1647,2216,2725
113.07605819898228,34.86115285136077,1324,1630,2202,2706
113.07622511957679,34.86115285136077,1296,1592,2162,2632
113.0763920401713,34.86115285136077,1277,1575,2127,2581
113.07655896076581,34.86115285136077,1294,1558,2109,2544
113.07672588136032,34.86115285136077,1238,1521,2062,2516
113.07689280195483,34.86115285136077,1255,1500,2030,2534
113.07705972254934,34.86115285136077,1233,1512,2062,2562
113.07722664314385,34.86115285136077,1233,1512,2062,2562
113.07739356373835,34.86115285136077,1255,1479,2066,2679
113.07756048433286,34.86115285136077,1333,1667,2239,2814
113.07772740492737,34.86115285136077,1350,1667,2272,2902
113.07789432552188,34.86115285136077,1366,1713,2264,2944
113.07806124611639,34.86115285136077,1366,1713,2264,2944
113.0782281667109,34.86115285136077,1248,1550,1943,2883
113.07839508730541,34.86115285136077,1014,1198,1416,2785
113.07856200789992,34.86115285136077,937,1072,1163,2734
113.07872892849443,34.86115285136077,937,1072,1163,2734
113.07889584908894,34.86115285136077,914,1056,1095,2785
113.07906276968345,34.86115285136077,903,1051,1066,2860
113.07922969027797,34.86115285136077,887,1056,1044,3111
113.07939661087248,34.86115285136077,881,1056,1012,3199
113.07956353146699,34.86115285136077,881,1056,1012,3199
113.0797304520615,34.86115285136077,864,1060,994,3223
113.079897372656,34.86115285136077,879,1060,1011,3152
113.08006429325052,34.86115285136077,940,1110,1166,2933
113.08023121384502,34.86115285136077,940,1110,1166,2933
113.08039813443953,34.86115285136077,929,1098,1195,2798
113.08056505503404,34.86115285136077,935,1123,1188,2738
113.08073197562855,34.86115285136077,923,1093,1148,2719
113.08089889622306,34.86115285136077,929,1106,1184,2728
113.08106581681757,34.86115285136077,929,1106,1184,2728
113.08123273741208,34.86115285136077,923,1064,1116,2738
113.08139965800659,34.86115285136077,907,1052,1069,2775
113.0815665786011,34.86115285136077,911,1057,1066,2826
113.08173349919561,34.86115285136077,911,1057,1066,2826
113.08190041979012,34.86115285136077,967,1124,1178,2807
113.08206734038463,34.86115285136077,917,1078,1099,2761
113.08223426097913,34.86115285136077,889,1049,1066,2817
113.08240118157364,34.86115285136077,878,1049,1037,2849
113.08256810216815,34.86115285136077,878,1049,1037,2849
113.08273502276266,34.86115285136077,906,1036,1048,2779
113.08290194335717,34.86115285136077,933,1070,1120,2714
113.08306886395168,34.86115285136077,939,1082,1124,2723
113.08323578454619,34.86115285136077,939,1082,1124,2723
113.0834027051407,34.86115285136077,924,1084,1113,2814
113.08356962573521,34.86115285136077,902,1059,1084,2879
113.08373654632972,34.86115285136077,913,1063,1069,2939
113.08390346692423,34.86115285136077,907,1080,1059,2991
113.08407038751874,34.86115285136077,907,1080,1059,2991
113.08423730811325,34.86115285136077,885,1059,1059,2977
113.08440422870775,34.86115285136077,919,1068,1069,2930
113.08457114930226,34.86115285136077,902,1055,1073,2911
113.08473806989677,34.86115285136077,902,1055,1073,2911
113.08490499049128,34.86115285136077,891,1063,1048,2991
113.08507191108579,34.86115285136077,895,1054,1049,2918
113.04885014207723,34.86098593076626,32767,32767,32767,32767
113.04901706267174,34.86098593076626,1362,1545,1865,2833
113.04918398326625,34.86098593076626,1190,1348,1522,3098
113.04935090386076,34.86098593076626,1106,1369,1443,3215
113.04951782445526,34.86098593076626,1145,1390,1482,3131
113.04968474504977,34.86098593076626,1001,1185,1277,3029
113.04985166564428,34.86098593076626,978,1156,1205,2926
113.05001858623879,34.86098593076626,951,1122,1169,2889
113.0501855068333,34.86098593076626,951,1122,1169,2889
113.05035242742781,34.86098593076626,1026,1229,1272,2889
113.05051934802232,34.86098593076626,963,1152,1235,2945
113.05068626861683,34.86098593076626,924,1072,1195,2922
113.05085318921134,34.86098593076626,1040,1265,1502,2815
113.05102010980585,34.86098593076626,1040,1265,1502,2815
113.05118703040036,34.86098593076626,1196,1491,1978,2745
113.05135395099487,34.86098593076626,1218,1504,2054,2778
113.05152087158937,34.86098593076626,1257,1579,2141,2843
113.05168779218388,34.86098593076626,1257,1579,2141,2843
113.0518547127784,34.86098593076626,1346,1650,2216,2866
113.0520216333729,34.86098593076626,1318,1659,2256,2796
113.05218855396741,34.86098593076626,1306,1582,2088,2603
113.05235547456192,34.86098593076626,1267,1511,1998,2408
113.05252239515643,34.86098593076626,1267,1511,1998,2408
113.05268931575094,34.86098593076626,1228,1419,1803,2189
113.05285623634545,34.86098593076626,1184,1285,1543,2180
113.05302315693996,34.86098593076626,1206,1436,1770,2617
113.05319007753447,34.86098593076626,1206,1436,1770,2617
113.05335699812898,34.86098593076626,1295,1620,2084,2743
113.05352391872349,34.86098593076626,1306,1632,2164,2785
113.053690839318,34.86098593076626,1328,1641,2196,2822
113.0538577599125,34.86098593076626,1330,1654,2219,2846
113.05402468050701,34.86098593076626,1313,1633,2187,2776
113.05419160110152,34.86098593076626,1330,1633,2183,2799
113.05435852169603,34.86098593076626,1308,1633,2115,2809
113.05452544229054,34.86098593076626,1180,1491,1812,2813
113.05469236288505,34.86098593076626,1180,1491,1812,2813
113.05485928347957,34.86098593076626,1052,1290,1458,2841
113.05502620407408,34.86098593076626,1030,1290,1408,2892
113.05519312466859,34.86098593076626,1052,1311,1476,2911
113.0553600452631,34.86098593076626,1219,1516,1844,2911
113.05552696585761,34.86098593076626,1219,1516,1844,2911
113.05569388645212,34.86098593076626,1297,1596,2021,2846
113.05586080704663,34.86098593076626,1303,1591,2072,2832
113.05602772764114,34.86098593076626,1303,1600,2064,2841
113.05619464823565,34.86098593076626,1303,1600,2064,2841
113.05636156883016,34.86098593076626,1291,1591,2093,2879
113.05652848942466,34.86098593076626,1297,1633,2086,2925
113.05669541001917,34.86098593076626,1214,1411,1722,2981
113.05686233061368,34.86098593076626,1219,1474,1657,3209
113.05702925120819,34.86098593076626,1219,1474,1657,3209
113.0571961718027,34.86098593076626,1180,1462,1581,3260
113.05736309239721,34.86098593076626,1108,1324,1453,3197
113.05753001299172,34.86098593076626,1052,1220,1336,3037
113.05769693358623,34.86098593076626,1052,1220,1336,3037
113.05786385418074,34.86098593076626,913,1052,1072,3078
113.05803077477525,34.86098593076626,874,1019,978,3116
113.05819769536976,34.86098593076626,869,1031,975,3278
113.05836461596427,34.86098593076626,924,1132,1018,3650
113.05853153655877,34.86098593076626,924,1140,1022,3687
113.05869845715328,34.86098593076626,919,1170,1022,3915
113.0588653777478,34.86098593076626,919,1182,1029,3948
113.0590322983423,34.86098593076626,952,1194,1109,3746
113.05919921893681,34.86098593076626,952,1194,1109,3746
113.05936613953132,34.86098593076626,1119,1412,1650,3151
113.05953306012583,34.86098593076626,1163,1454,1802,3184
113.05969998072034,34.86098593076626,1096,1370,1643,3444
113.05986690131485,34.86098593076626,996,1249,1362,3569
113.06003382190936,34.86098593076626,996,1249,1362,3569
113.06020074250387,34.86098593076626,974,1220,1322,3532
113.06036766309838,34.86098593076626,1041,1241,1409,3342
113.06053458369288,34.86098593076626,1180,1429,1755,3132
113.0607015042874,34.86098593076626,1180,1429,1755,3132
113.0608684248819,34.86098593076626,1254,1570,2017,3050
113.06103534547643,34.86098593076626,1276,1557,2060,3078
113.06120226607094,34.86098593076626,1276,1595,2100,3069
113.06136918666544,34.86098593076626,1276,1595,2100,3069
113.06153610725995,34.86098593076626,1215,1499,1916,3125
113.06170302785446,34.86098593076626,1109,1340,1627,3194
113.06186994844897,34.86098593076626,976,1122,1335,3287
113.06203686904348,34.86098593076626,1053,1222,1465,3250
113.06220378963799,34.86098593076626,1053,1222,1465,3250
113.0623707102325,34.86098593076626,914,1080,1198,3339
113.06253763082701,34.86098593076626,881,1031,1033,3367
113.06270455142152,34.86098593076626,881,1031,1033,3367
113.06287147201603,34.86098593076626,881,1010,997,3348
113.06303839261054,34.86098593076626,881,1010,997,3348
113.06320531320505,34.86098593076626,876,989,997,3246
113.06337223379956,34.86098593076626,870,989,1007,3139
113.06353915439406,34.86098593076626,948,1077,1188,2883
113.06370607498857,34.86098593076626,1115,1307,1614,2590
113.06387299558308,34.86098593076626,1115,1307,1614,2590
113.06403991617759,34.86098593076626,1104,1328,1801,2465
113.0642068367721,34.86098593076626,1182,1425,1899,2511
113.06437375736661,34.86098593076626,1181,1442,1951,2546
113.06454067796112,34.86098593076626,1181,1442,1951,2546
113.06470759855563,34.86098593076626,1175,1442,2016,2597
113.06487451915014,34.86098593076626,1250,1526,2129,2731
113.06504143974465,34.86098593076626,1255,1577,2190,2680
113.06520836033916,34.86098593076626,1344,1610,2208,2583
113.06537528093367,34.86098593076626,1344,1610,2208,2583
113.06554220152817,34.86098593076626,1455,1723,2309,2541
113.06570912212268,34.86098593076626,1472,1782,2320,2471
113.06587604271719,34.86098593076626,1338,1598,2133,2322
113.0660429633117,34.86098593076626,1338,1598,2133,2322
113.06620988390621,34.86098593076626,1392,1612,2140,2375
113.06637680450072,34.86098593076626,1459,1759,2270,2468
113.06654372509523,34.86098593076626,1542,1813,2342,2552
113.06671064568974,34.86098593076626,1553,1876,2407,2622
113.06687756628425,34.86098593076626,1553,1876,2407,2622
113.06704448687877,34.86098593076626,1442,1771,2270,2668
113.06721140747328,34.86098593076626,1309,1591,2176,2710
113.06737832806779,34.86098593076626,1281,1558,2126,2780
113.0675452486623,34.86098593076626,1281,1558,2126,2780
113.06771216925681,34.86098593076626,1292,1591,2194,2817
113.06787908985132,34.86098593076626,1375,1687,2315,2934
113.06804601044583,34.86098593076626,1375,1737,2369,3023
113.06821293104034,34.86098593076626,1409,1729,2369,3046
113.06837985163484,34.86098593076626,1409,1729,2369,3046
113.06854677222935,34.86098593076626,1359,1645,2297,3018
113.06871369282386,34.86098593076626,1381,1687,2358,2981
113.06888061341837,34.86098593076626,1353,1670,2351,2916
113.06904753401288,34.86098593076626,1353,1670,2351,2916
113.06921445460739,34.86098593076626,1348,1670,2337,2897
113.0693813752019,34.86098593076626,1342,1629,2297,2753
113.06954829579641,34.86098593076626,1401,1690,2272,2641
113.06971521639092,34.86098593076626,1490,1786,2337,2581
113.06988213698543,34.86098593076626,1490,1786,2337,2581
113.07004905757994,34.86098593076626,1512,1794,2358,2553
113.07021597817445,34.86098593076626,1484,1777,2337,2525
113.07038289876895,34.86098593076626,1506,1819,2348,2534
113.07054981936346,34.86098593076626,1506,1819,2348,2534
113.07071673995797,34.86098593076626,1506,1819,2366,2590
113.07088366055248,34.86098593076626,1556,1845,2427,2646
113.07105058114699,34.86098593076626,1612,1912,2463,2730
113.0712175017415,34.86098593076626,1498,1881,2328,2936
113.07138442233601,34.86098593076626,1498,1881,2328,2936
113.07155134293052,34.86098593076626,1409,1722,2087,3043
113.07171826352503,34.86098593076626,1420,1709,2018,3057
113.07188518411954,34.86098593076626,1437,1743,2054,3067
113.07205210471405,34.86098593076626,1421,1757,2063,3068
113.07221902530856,34.86098593076626,1427,1740,2038,3050
113.07238594590306,34.86098593076626,1377,1702,1919,2994
113.07255286649757,34.86098593076626,1132,1392,1576,2943
113.07271978709208,34.86098593076626,993,1166,1266,2989
113.07288670768659,34.86098593076626,993,1166,1266,2989
113.07305362828112,34.86098593076626,991,1153,1194,3021
113.07322054887563,34.86098593076626,974,1149,1169,3040
113.07338746947013,34.86098593076626,980,1149,1154,3012
113.07355439006464,34.86098593076626,980,1149,1154,3012
113.07372131065915,34.86098593076626,1002,1161,1223,2984
113.07388823125366,34.86098593076626,1135,1341,1497,3063
113.07405515184817,34.86098593076626,1297,1555,1905,2886
113.07422207244268,34.86098593076626,1336,1631,2125,2742
113.07438899303719,34.86098593076626,1336,1631,2125,2742
113.0745559136317,34.86098593076626,1336,1643,2186,2686
113.07472283422621,34.86098593076626,1335,1638,2202,2716
113.07488975482072,34.86098593076626,1363,1680,2263,2753
113.07505667541523,34.86098593076626,1363,1680,2263,2753
113.07522359600974,34.86098593076626,1358,1647,2234,2725
113.07539051660424,34.86098593076626,1324,1618,2216,2730
113.07555743719875,34.86098593076626,1319,1618,2191,2748
113.07572435779326,34.86098593076626,1330,1622,2209,2748
113.07589127838777,34.86098593076626,1330,1622,2209,2748
113.07605819898228,34.86098593076626,1341,1630,2227,2725
113.07622511957679,34.86098593076626,1302,1634,2184,2655
113.0763920401713,34.86098593076626,1283,1592,2156,2609
113.07655896076581,34.86098593076626,1277,1575,2127,2581
113.07672588136032,34.86098593076626,1266,1550,2073,2534
113.07689280195483,34.86098593076626,1261,1512,2037,2548
113.07705972254934,34.86098593076626,1266,1558,2073,2595
113.07722664314385,34.86098593076626,1205,1454,2026,2586
113.07739356373835,34.86098593076626,1205,1454,2026,2586
113.07756048433286,34.86098593076626,1316,1600,2189,2800
113.07772740492737,34.86098593076626,1344,1663,2279,2898
113.07789432552188,34.86098593076626,1372,1692,2300,2944
113.07806124611639,34.86098593076626,1372,1692,2300,2944
113.0782281667109,34.86098593076626,1361,1703,2228,2969
113.07839508730541,34.86098593076626,1083,1343,1629,2848
113.07856200789992,34.86098593076626,944,1108,1224,2806
113.07872892849443,34.86098593076626,916,1066,1102,2820
113.07889584908894,34.86098593076626,916,1066,1102,2820
113.07906276968345,34.86098593076626,910,1062,1069,2862
113.07922969027797,34.86098593076626,888,1045,1048,2937
113.07939661087248,34.86098593076626,875,1047,1022,3060
113.07956353146699,34.86098593076626,875,1047,1022,3060
113.0797304520615,34.86098593076626,881,1047,1008,3097
113.079897372656,34.86098593076626,862,1047,1000,3087
113.08006429325052,34.86098593076626,873,1039,1033,2956
113.08023121384502,34.86098593076626,918,1064,1098,2793
113.08039813443953,34.86098593076626,918,1064,1098,2793
113.08056505503404,34.86098593076626,912,1077,1119,2719
113.08073197562855,34.86098593076626,918,1081,1098,2724
113.08089889622306,34.86098593076626,923,1073,1112,2719
113.08106581681757,34.86098593076626,935,1085,1141,2696
113.08123273741208,34.86098593076626,923,1068,1087,2705
113.08139965800659,34.86098593076626,885,1039,1022,2793
113.0815665786011,34.86098593076626,839,994,983,2831
113.08173349919561,34.86098593076626,844,998,954,2849
113.08190041979012,34.86098593076626,844,998,954,2849
113.08206734038463,34.86098593076626,867,1028,1001,2817
113.08223426097913,34.86098593076626,895,1065,1044,2835
113.08240118157364,34.86098593076626,889,1078,1041,2887
113.08256810216815,34.86098593076626,889,1078,1041,2887
113.08273502276266,34.86098593076626,911,1057,1055,2868
113.08290194335717,34.86098593076626,928,1074,1109,2733
113.08306886395168,34.86098593076626,933,1070,1106,2761
113.08323578454619,34.86098593076626,907,1072,1095,2823
113.0834027051407,34.86098593076626,907,1072,1095,2823
113.08356962573521,34.86098593076626,907,1072,1087,2879
113.08373654632972,34.86098593076626,902,1072,1077,2916
113.08390346692423,34.86098593076626,913,1084,1055,2972
113.08407038751874,34.86098593076626,885,1042,1037,3005
113.08423730811325,34.86098593076626,885,1042,1037,3005
113.08440422870775,34.86098593076626,891,1059,1040,2995
113.08457114930226,34.86098593076626,885,1080,1051,2981
113.08473806989677,34.86098593076626,896,1063,1044,2935
113.08490499049128,34.86098593076626,896,1063,1044,2935
113.08507191108579,34.86098593076626,917,1083,1056,2862
113.04885014207723,34.86081901017175,32767,32767,32767,32767
113.04901706267174,34.86081901017175,1273,1579,1959,2870
113.04918398326625,34.86081901017175,1112,1357,1522,3070
113.04935090386076,34.86081901017175,1084,1374,1414,3233
113.04951782445526,34.86081901017175,1023,1265,1342,3103
113.04968474504977,34.86081901017175,1001,1235,1295,3084
113.04985166564428,34.86081901017175,973,1126,1208,2963
113.05001858623879,34.86081901017175,951,1131,1172,2917
113.0501855068333,34.86081901017175,940,1105,1154,2936
113.05035242742781,34.86081901017175,940,1105,1154,2936
113.05051934802232,34.86081901017175,953,1133,1187,2964
113.05068626861683,34.86081901017175,914,1074,1147,2945
113.05085318921134,34.86081901017175,992,1179,1371,2838
113.05102010980585,34.86081901017175,1131,1414,1808,2736
113.05118703040036,34.86081901017175,1131,1414,1808,2736
113.05135395099487,34.86081901017175,1207,1487,2054,2773
113.05152087158937,34.86081901017175,1268,1596,2166,2833
113.05168779218388,34.86081901017175,1352,1684,2256,2843
113.0518547127784,34.86081901017175,1352,1684,2256,2843
113.0520216333729,34.86081901017175,1291,1629,2220,2773
113.05218855396741,34.86081901017175,1284,1528,2070,2631
113.05235547456192,34.86081901017175,1262,1490,2005,2441
113.05252239515643,34.86081901017175,1228,1431,1839,2227
113.05268931575094,34.86081901017175,1228,1431,1839,2227
113.05285623634545,34.86081901017175,1200,1314,1568,2124
113.05302315693996,34.86081901017175,1184,1364,1615,2501
113.05319007753447,34.86081901017175,1300,1595,2066,2794
113.05335699812898,34.86081901017175,1300,1595,2066,2794
113.05352391872349,34.86081901017175,1323,1653,2196,2850
113.053690839318,34.86081901017175,1323,1670,2225,2873
113.0538577599125,34.86081901017175,1319,1646,2212,2864
113.05402468050701,34.86081901017175,1335,1650,2212,2850
113.05419160110152,34.86081901017175,1347,1667,2208,2850
113.05435852169603,34.86081901017175,1319,1641,2183,2841
113.05452544229054,34.86081901017175,1219,1516,1949,2823
113.05469236288505,34.86081901017175,1080,1357,1566,2878
113.05485928347957,34.86081901017175,1080,1357,1566,2878
113.05502620407408,34.86081901017175,1030,1294,1418,2925
113.05519312466859,34.86081901017175,1035,1302,1440,2920
113.0553600452631,34.86081901017175,1174,1432,1725,2911
113.05552696585761,34.86081901017175,1291,1629,2072,2911
113.05569388645212,34.86081901017175,1291,1629,2072,2911
113.05586080704663,34.86081901017175,1314,1621,2140,2855
113.05602772764114,34.86081901017175,1303,1604,2136,2851
113.05619464823565,34.86081901017175,1303,1604,2173,2897
113.05636156883016,34.86081901017175,1303,1604,2173,2897
113.05652848942466,34.86081901017175,1319,1621,2158,2930
113.05669541001917,34.86081901017175,1347,1621,2021,2972
113.05686233061368,34.86081901017175,1236,1495,1732,3153
113.05702925120819,34.86081901017175,1236,1495,1732,3153
113.0571961718027,34.86081901017175,1180,1432,1574,3246
113.05736309239721,34.86081901017175,1096,1353,1416,3229
113.05753001299172,34.86081901017175,946,1102,1135,3164
113.05769693358623,34.86081901017175,879,1014,980,3132
113.05786385418074,34.86081901017175,879,1014,980,3132
113.05803077477525,34.86081901017175,885,997,955,3164
113.05819769536976,34.86081901017175,896,1031,976,3341
113.05836461596427,34.86081901017175,918,1148,1027,3708
113.05853153655877,34.86081901017175,918,1148,1027,3708
113.05869845715328,34.86081901017175,924,1207,1022,3966
113.0588653777478,34.86081901017175,908,1182,1014,4050
113.0590322983423,34.86081901017175,930,1186,1033,3932
113.05919921893681,34.86081901017175,952,1207,1189,3700
113.05936613953132,34.86081901017175,952,1207,1189,3700
113.05953306012583,34.86081901017175,1052,1274,1488,3439
113.05969998072034,34.86081901017175,1007,1228,1373,3593
113.05986690131485,34.86081901017175,1030,1253,1373,3430
113.06003382190936,34.86081901017175,1030,1253,1373,3430
113.06020074250387,34.86081901017175,1158,1412,1665,3207
113.06036766309838,34.86081901017175,1163,1396,1708,3179
113.06053458369288,34.86081901017175,1269,1542,2019,3081
113.0607015042874,34.86081901017175,1293,1591,2068,3088
113.0608684248819,34.86081901017175,1293,1591,2068,3088
113.06103534547643,34.86081901017175,1231,1482,1880,3176
113.06120226607094,34.86081901017175,1059,1256,1512,3292
113.06136918666544,34.86081901017175,1053,1252,1526,3255
113.06153610725995,34.86081901017175,1053,1252,1526,3255
113.06170302785446,34.86081901017175,931,1076,1205,3325
113.06186994844897,34.86081901017175,892,1004,1046,3362
113.06203686904348,34.86081901017175,881,1017,989,3376
113.06220378963799,34.86081901017175,887,1034,1025,3404
113.0623707102325,34.86081901017175,887,1034,1025,3404
113.06253763082701,34.86081901017175,881,1001,975,3386
113.06270455142152,34.86081901017175,881,1001,975,3386
113.06287147201603,34.86081901017175,870,1010,971,3344
113.06303839261054,34.86081901017175,887,1006,971,3321
113.06320531320505,34.86081901017175,887,1006,971,3321
113.06337223379956,34.86081901017175,870,985,1000,3186
113.06353915439406,34.86081901017175,915,1043,1098,2990
113.06370607498857,34.86081901017175,1065,1261,1469,2665
113.06387299558308,34.86081901017175,1115,1353,1773,2497
113.06403991617759,34.86081901017175,1115,1353,1773,2497
113.0642068367721,34.86081901017175,1148,1349,1834,2493
113.06437375736661,34.86081901017175,1181,1437,1940,2537
113.06454067796112,34.86081901017175,1169,1433,1983,2588
113.06470759855563,34.86081901017175,1169,1433,1983,2588
113.06487451915014,34.86081901017175,1214,1488,2052,2676
113.06504143974465,34.86081901017175,1253,1567,2174,2718
113.06520836033916,34.86081901017175,1314,1580,2196,2611
113.06537528093367,34.86081901017175,1431,1714,2275,2565
113.06554220152817,34.86081901017175,1431,1714,2275,2565
113.06570912212268,34.86081901017175,1498,1802,2344,2495
113.06587604271719,34.86081901017175,1381,1655,2189,2332
113.0660429633117,34.86081901017175,1353,1570,2104,2366
113.06620988390621,34.86081901017175,1353,1570,2104,2366
113.06637680450072,34.86081901017175,1459,1733,2241,2477
113.06654372509523,34.86081901017175,1492,1805,2302,2556
113.06671064568974,34.86081901017175,1459,1775,2266,2649
113.06687756628425,34.86081901017175,1464,1767,2274,2705
113.06704448687877,34.86081901017175,1464,1767,2274,2705
113.06721140747328,34.86081901017175,1353,1641,2209,2775
113.06737832806779,34.86081901017175,1264,1591,2147,2845
113.0675452486623,34.86081901017175,1325,1633,2241,2910
113.06771216925681,34.86081901017175,1347,1625,2252,2891
113.06787908985132,34.86081901017175,1403,1733,2358,2957
