Longitude,Latitude,depth,stumpf,log-linear,random_forest_prediction,random_forest_depth
113.0628486,34.84087343,1.02,3.038627720045554,2.983571425110749,1.7505327976190472,1.2330500000000013
113.0625707,34.84061985,1.186666667,3.089560051990347,2.9831697829712542,1.5052141468266471,1.1550250000000004
113.0720525,34.85015979,1.513333333,3.187074673291121,2.9827185093561708,1.4491433333333328,1.5315416667400006
113.0629194,34.84105575,1.756666667,3.142293577349065,2.9839374117825663,1.9439577281746028,1.8103249999999986
113.0716616,34.85061223,2.16,3.0501331092663264,2.981973526737822,2.172635168650795,2.2415000000000007
113.0686763,34.84619433,2.116666667,3.179598046886966,2.981016683425706,2.1451198875047623,2.194608333289999
113.0620108,34.84314429,0.275,3.0279152245517764,2.979451752957928,0.5622837500000003,0.4412000000000004
113.0601464,34.84133773,0.425,3.040774731828506,2.982772447168065,1.5906542857142858,0.6390249999999993
113.060445,34.84155036,0.4875,3.0720973296461267,2.9820269966690893,0.6861942857142859,0.5144500000000007
113.0604183,34.84157605,0.495,3.0720973296461267,2.9820269966690893,0.6861942857142859,0.5119250000000006
113.0605089,34.84148196,0.5225,3.0720973296461267,2.9820269966690893,0.6861942857142859,1.2674749999999988
113.0604766,34.84148556,0.5475,3.0720973296461267,2.9820269966690893,0.6861942857142859,0.7064500000000004
113.0604813,34.84150446,0.545,3.0720973296461267,2.9820269966690893,0.6861942857142859,1.2061249999999988
113.0604784,34.84148324,0.545,3.0720973296461267,2.9820269966690893,0.6861942857142859,0.7064500000000004
113.0639841,34.84010663,0.5525,3.075618170597864,2.98133971510057,1.2675016666666652,0.560875
113.0640612,34.84003039,0.5875,2.950080123709526,2.9784975777404563,0.7630854166666673,0.9856833333300011
113.0605361,34.84146349,0.5775,3.114560800809514,2.9800355788316435,1.6604002183366915,1.6366250001300005
113.0641782,34.83990109,0.595,3.034420996288432,2.980227890056933,0.92519,0.6812500000000001
113.0641173,34.83996663,0.5925,2.950080123709526,2.9784975777404563,0.7630854166666673,1.0304583333300013
113.0584114,34.8404476,0.6375,3.123542793286859,2.982414131375422,0.7048917460317463,0.7044499999999989
113.0584116,34.84044683,0.635,3.123542793286859,2.982414131375422,0.7048917460317463,0.7044499999999989
113.0637934,34.84025368,0.6325,3.1344580563118,2.982581746495545,3.428260932507738,3.4809500000000004
113.058413,34.84044006,0.635,3.123542793286859,2.982414131375422,0.7048917460317463,0.7027999999999992
113.0584099,34.8404433,0.6375,3.123542793286859,2.982414131375422,0.7048917460317463,0.704699999999999
113.0640085,34.84008659,0.64,3.075618170597864,2.98133971510057,1.2675016666666652,0.5761749999999993
113.0584096,34.84044367,0.6425,3.123542793286859,2.982414131375422,0.7048917460317463,0.704699999999999
113.0640031,34.84009113,0.6375,3.075618170597864,2.98133971510057,1.2675016666666652,0.5761749999999993
113.0584125,34.840452,0.645,3.123542793286859,2.982414131375422,0.7048917460317463,0.6976499999999994
113.0608892,34.84200731,0.665,3.1194533343558533,2.980583523088805,1.3077041071429896,1.1480833333000002
113.0609101,34.842016,0.665,3.1194533343558533,2.980583523088805,1.3077041071429896,1.2624666666300002
113.0584036,34.8403893,0.6525,3.123542793286859,2.982414131375422,0.7048917460317463,0.701424999999999
113.0584114,34.84041085,0.655,3.123542793286859,2.982414131375422,0.7048917460317463,0.697424999999999
113.064217,34.83987043,0.6625,2.906605829686711,2.9790091037057858,2.902231805556666,2.816333333330001
113.0583993,34.84036538,0.6575,3.123542793286859,2.982414131375422,0.7048917460317463,0.7432749999999991
113.058407,34.84040175,0.6575,3.123542793286859,2.982414131375422,0.7048917460317463,0.697424999999999
113.0638609,34.84020327,0.685,3.1344580563118,2.982581746495545,3.428260932507738,3.4576250000000006
113.0601254,34.84125388,0.655,3.022777475736546,2.981641435539262,1.086909062465312,0.8064999999999991
113.060864,34.84194558,0.705,3.10323127955931,2.980259166135317,2.0956914833704308,1.1043999998800003
113.0727664,34.8486061,0.72,3.148048667919923,2.982130381420816,0.72689961489899,0.8293749999999984
113.0584173,34.84025128,0.695,3.0957962937989407,2.9822438015976496,1.2586210714285722,0.9389000000000007
113.0638013,34.84024788,0.6825,3.1344580563118,2.982581746495545,3.428260932507738,3.48015
113.0727812,34.84860919,0.7225,3.148048667919923,2.982130381420816,0.72689961489899,0.7661499999999982
113.0727516,34.84860369,0.7225,3.1199256513800293,2.9821295341485534,1.088154166666666,1.2070499999999993
113.0638167,34.84023642,0.735,3.1344580563118,2.982581746495545,3.428260932507738,3.48015
113.0584202,34.84024361,0.7075,3.0957962937989407,2.9822438015976496,1.2586210714285722,0.9431750000000007
113.072771,34.84860689,0.725,3.148048667919923,2.982130381420816,0.72689961489899,0.8293749999999984
113.0727593,34.84860497,0.7275,3.148048667919923,2.982130381420816,0.72689961489899,0.8411249999999986
113.0602013,34.84134283,0.71,3.040774731828506,2.982772447168065,1.5906542857142858,0.7829250000000002
113.0602079,34.84134379,0.755,3.040774731828506,2.982772447168065,1.5906542857142858,0.7701000000000002
113.0621057,34.84313254,0.735,3.012995771466038,2.9797657377018134,1.1622143055555554,0.9120749999999991
113.0608889,34.84185184,0.75,3.10323127955931,2.980259166135317,2.0956914833704308,1.2913166664599995
113.0584237,34.84022922,0.735,3.0957962937989407,2.9822438015976496,1.2586210714285722,0.8748500000000007
113.0605453,34.84169131,0.7575,3.1547567889255674,2.9817698732357187,2.511409926941385,1.9202749999999995
113.0597172,34.84095098,0.7775,3.138738186741236,2.9814532189322245,1.020716552092988,0.7780250000000009
113.0597182,34.84095242,0.78,3.138738186741236,2.9814532189322245,1.020716552092988,0.8414000000000007
113.0602262,34.8413448,0.7875,3.040774731828506,2.982772447168065,1.5906542857142858,0.7814499999999995
113.0597054,34.84093922,0.785,3.138738186741236,2.9814532189322245,1.020716552092988,0.8210250000000002
113.0582976,34.84046001,0.7875,2.9198858382140287,2.9803873593234216,1.2663139880952383,2.098099999999998
113.062726,34.84401234,0.8425,3.1490404560241103,2.9815280267378403,2.637429502164504,2.964058333330001
113.0627277,34.84400189,0.8425,3.1490404560241103,2.9815280267378403,2.637429502164504,2.941558333330001
113.0596983,34.84091432,0.83,3.138738186741236,2.9814532189322245,1.020716552092988,0.8720999999999991
113.0597153,34.84093532,0.815,3.138738186741236,2.9814532189322245,1.020716552092988,0.8159750000000003
113.0597101,34.84092483,0.8225,3.138738186741236,2.9814532189322245,1.020716552092988,0.8197249999999997
113.0597009,34.84091643,0.8375,3.138738186741236,2.9814532189322245,1.020716552092988,0.8446249999999993
