Longitude,Latitude,depth,Band_1,Band_2,Band_3,Band_4,stumpf,log-linear,random_forest_prediction,random_forest_depth
113.0660377,34.84527378,4.5525,1038.0,1181.0,1356.0,1041.0,2.986130500687338,3.086840371049488,3.1572268452380943,3.8184010114529414
113.0600301,34.84022995,3.47,1000.0,1136.0,1350.0,1039.0,2.9929873641271314,3.0923092591468286,3.5137271825396845,3.4860416666680165
113.062274,34.84190575,4.5675,1045.0,1187.0,1365.0,1000.0,2.995631749236196,3.064721567707368,2.767851278860028,3.048198029995325
113.0644259,34.84275486,3.565,1028.0,1149.0,1336.0,1061.0,3.0846414258017063,3.103721587420284,3.2243837499999994,3.118560166305924
113.0582638,34.84041323,0.985,1020.0,1193.0,1348.0,1086.0,2.8320993161100034,3.1024926886956705,1.8110891666666655,1.8305400000000058
113.0606961,34.84124717,2.6025,1044.0,1194.0,1378.0,975.0,2.9576373622855243,3.048279901834288,3.5729294444455557,2.880495949675317
113.0641585,34.84331597,3.715,1028.0,1132.0,1324.0,1063.0,3.1677552116182284,3.109655515673408,3.781607173154269,3.004375000002675
113.071835,34.84924919,2.4275,1048.0,1185.0,1376.0,985.0,3.021050462375811,3.0569098072442658,2.3936240277777774,2.398547139774659
113.0584661,34.84011677,0.9875,1032.0,1164.0,1346.0,1059.0,3.034228408547449,3.0991693133070446,1.8429760714285728,1.4629549999999953
113.0635619,34.84244033,3.9675,1017.0,1124.0,1350.0,1089.0,3.1468990383637987,3.1217069144687666,2.923119999999997,3.598752757142872
113.0717864,34.8505155,1.9875,1036.0,1163.0,1364.0,1029.0,3.060700641727621,3.0849871475173694,2.0788231746031745,1.9834493489011102
113.0683512,34.84783584,3.855,1049.0,1156.0,1355.0,1030.0,3.1642572068211337,3.0892311556898093,3.366626964285718,3.8132875164999094
113.0673396,34.84858412,3.89,1073.0,1210.0,1399.0,983.0,3.03708330872729,3.052625663087384,3.093324431814848,3.868627032813493
113.0716817,34.84925491,2.34,1048.0,1185.0,1376.0,985.0,3.021050462375811,3.0569098072442658,2.3936240277777774,2.3965968064419902
113.0663506,34.84834854,2.1275,1094.0,1251.0,1417.0,982.0,2.9607655533828705,3.045382258252643,1.9972454166666656,2.0324699999999982
113.0643377,34.84407037,3.775,1043.0,1185.0,1362.0,983.0,2.994267705605665,3.055310738355879,4.71532066468254,4.719582907461721
113.0674086,34.84536742,1.885,1083.0,1185.0,1377.0,1018.0,3.205026867351662,3.0794292975016733,3.1595700297619054,3.06078213437088
113.0645857,34.8443591,5.4325,1038.0,1160.0,1369.0,1007.0,3.085891096452201,3.074388378291649,3.9661948710317465,3.821964533078062
113.0673272,34.83808031,3.39,1017.0,1178.0,1398.0,1888.0,2.885751730648579,3.3018580496353733,3.6780725000000025,3.4811616666659853
113.068027,34.84489749,1.6925,1039.0,1149.0,1343.0,1052.0,3.1443698749153413,3.1008596461322915,1.7027696581890337,1.6917799999993421
113.0612839,34.8410097,4.9725,1021.0,1169.0,1360.0,998.0,2.9503264745962667,3.064848151133864,4.752704017857142,5.15870149720892
113.0661202,34.84686314,3.755,1059.0,1222.0,1383.0,947.0,2.9089652821019314,3.0261248074079603,3.6174683333333335,3.8040215714285948
113.0691454,34.85026629,3.9125,1040.0,1177.0,1356.0,1082.0,3.015761823314804,3.1073019908199946,3.3644458333333325,3.8747081347466286
113.0621626,34.84144705,5.52,1023.0,1124.0,1354.0,1047.0,3.179957334003447,3.103172749197275,3.445380833319998,4.398998444445199
113.0628814,34.83934129,2.1325,812.0,888.0,802.0,688.0,3.198289912997268,2.684424368639227,2.2061051704545456,2.184927999999991
113.0598972,34.8406967,1.9175,1039.0,1190.0,1372.0,993.0,2.949380222755323,3.05915631276476,2.2399424305555558,2.2118250000000006
113.0628993,34.839942,1.335,901.0,1015.0,1008.0,723.0,3.0349871176458407,2.771853949322606,1.37636375,1.3458003333333268
113.0647555,34.84392463,4.095,1043.0,1155.0,1348.0,1053.0,3.1369023245518832,3.100165790249323,4.090730833333331,3.978170061561196
113.0701972,34.83815966,1.66,1113.0,1318.0,1504.0,1420.0,2.768943905745616,3.194310148956588,2.811832916666666,3.138331666666667
113.0664686,34.84644523,4.035,1037.0,1163.0,1354.0,1040.0,3.066110394988541,3.090814970755196,3.750126309523811,4.005445207525764
113.0694093,34.84565354,1.563333333,1034.0,1158.0,1355.0,1050.0,3.07384295806105,3.096587185318156,1.8835466666633327,2.258527579725658
113.0631956,34.84238842,4.185,1011.0,1140.0,1331.0,1062.0,3.0348427737221613,3.10428373147851,3.9338710897438425,4.038451666666669
113.0599869,34.84035176,3.2175,1039.0,1161.0,1361.0,1021.0,3.086494318947487,3.081842904515077,3.200165416666664,2.9677624772680558
113.063828,34.8449657,3.8825,1052.0,1173.0,1388.0,1001.0,3.0989750205863658,3.0692897506498062,3.723415119047616,3.5919860106354395
113.070616,34.8476185,1.6525,1044.0,1161.0,1381.0,1038.0,3.1134163464293323,3.090850355270842,2.749298869004286,2.4800344606872
113.0646661,34.84466321,4.5075,1060.0,1176.0,1380.0,946.0,3.127214054820371,3.036420862111078,4.220064166666667,4.289144928571435
113.0621422,34.84119219,5.6025,1028.0,1136.0,1343.0,1056.0,3.1480724430605846,3.104883036186292,4.775296785714286,5.302626666666662
113.0641703,34.84508158,4.21,1049.0,1185.0,1366.0,1007.0,3.026391677627416,3.0695592853029203,2.5214496230125407,3.4096265749231063
113.0668726,34.84807288,3.9775,1074.0,1195.0,1395.0,1015.0,3.1115633837034835,3.0741021220644686,3.304864216267347,3.2169601920972104
113.0600644,34.84083119,2.0475,1061.0,1199.0,1365.0,993.0,3.024847547937356,3.0599917016880256,1.9680104451104456,1.9634259722222134
