Longitude,Latitude,depth,stumpf,log-linear,random_forest_prediction,random_forest_depth
113.0660377,34.84527378,4.5525,2.9995537281544813,2.983824560377641,3.7541578571428538,3.8279874999999985
113.0600301,34.84022995,3.47,3.007148161177384,2.986539810317693,3.419293898809525,3.530625000000011
113.062274,34.84190575,4.5675,3.0100769938388368,2.983449732364157,3.734681736111111,2.688725000000001
113.0644259,34.84275486,3.565,3.10866113992887,2.9856911262253525,3.5332104166666625,3.361062500000003
113.0582638,34.84041323,0.985,2.8289539305963416,2.9829208289057383,1.1868975595238098,1.0460374999999966
113.0606961,34.84124717,2.6025,2.967995679331537,2.9830798145859947,3.192742857142858,2.715037500000003
113.0641585,34.84331597,3.715,3.200715194265314,2.986761734088746,3.382859669117648,3.516912499999996
113.071835,34.84924919,2.4275,3.0382299118840166,2.9837212645267503,2.421753095238097,2.353195833334992
113.0584661,34.84011677,0.9875,3.052825365105264,2.984829012206703,1.5563198412698416,1.4571875000000012
113.0635619,34.84244033,3.9675,3.177615593072176,2.9878900247345546,3.302523749999997,3.667275000000006
113.0717864,34.8505155,1.9875,3.0821451267745914,2.9851243740758755,2.072419792568543,2.002625000000002
113.0683512,34.84783584,3.855,3.1968409209363244,2.9855837381791246,3.61933757936286,3.921112499999995
113.0673396,34.84858412,3.89,3.055987357230862,2.9827355969953686,3.7532915827888735,3.8831374999999992
113.0716817,34.84925491,2.34,3.0382299118840166,2.9837212645267503,2.421753095238097,2.347158333334992
113.0663506,34.84834854,2.1275,2.971460359353287,2.9808220994958967,1.96133625,2.0678500000000035
113.0643377,34.84407037,3.775,3.0085662246535776,2.9834156009268566,4.882254295634919,5.103962500000005
113.0674086,34.84536742,1.885,3.241996035805485,2.9842072004182447,2.515100052909018,3.008637500000002
113.0645857,34.8443591,5.4325,3.110045233419896,2.985333389293735,4.185793621031747,3.8113749999999995
113.0673272,34.83808031,3.39,2.8883775537016305,2.9866535895454605,3.413121498015873,3.3158583333349982
113.068027,34.84489749,1.6925,3.1748143760752328,2.985885989062256,1.6281507110250857,1.6861875000000008
113.0612839,34.8410097,4.9725,2.9598983842079747,2.98432929743461,4.764442277791653,5.09886250000001
113.0661202,34.84686314,3.755,2.91408810828456,2.9814078725829263,3.8200750000000023,3.7836999999999987
113.0691454,34.85026629,3.9125,3.0323723918263568,2.9842954952633254,3.677632738095239,3.956958333335005
113.0621626,34.84144705,5.52,3.214229857639552,2.98783786775772,5.558590059523808,5.866200000000009
113.0628814,34.83934129,2.1325,3.234534410082276,2.9785048989375307,2.223380902847153,2.197662499999994
113.0598972,34.8406967,1.9175,2.9588503472604657,2.9832865808207623,2.0890677288438693,2.042687499999999
113.0628993,34.839942,1.335,3.053665685972419,2.984042915700849,1.333672948232323,1.3381375000000029
113.0647555,34.84392463,4.095,3.166543566604034,2.985582281507985,3.958784027777779,4.01053035714285
113.0701972,34.83815966,1.66,2.759005106581043,2.9804495073069552,2.060841488095238,1.9753750000000034
113.0664686,34.84644523,4.035,3.088136788876554,2.985005705545083,4.007981894841269,4.041420535714283
113.0694093,34.84565354,1.563333333,3.096701117576572,2.985397527702264,3.0577693749999986,1.8349958333299974
113.0631956,34.84238842,4.185,3.0535058154616053,2.986102766266593,4.24197505952381,4.136449999999992
113.0599869,34.84035176,3.2175,3.110713342516505,2.9851999480573537,3.220357083333332,3.1260874999999966
113.063828,34.8449657,3.8825,3.124536550971456,2.9848563109976167,4.012283749999994,3.6455125000000037
113.070616,34.8476185,1.6525,3.1405312813375303,2.985684035256308,3.547028511900594,2.1463083333350066
113.0646661,34.84466321,4.5075,3.1558131625016443,2.9842634263345205,4.270956984126984,4.290350000000007
113.0621422,34.84119219,5.6025,3.178915216939089,2.986779955162453,6.232300655663777,6.276862499999994
113.0641703,34.84508158,4.21,3.044145663575065,2.983671596144311,3.838249940476195,3.8957250000000103
113.0668726,34.84807288,3.9775,3.13847900168534,2.983783903841675,3.4824900000000008,3.661687499999998
113.0600644,34.84083119,2.0475,3.0424354370826165,2.982782053526696,1.8150144229300116,1.9420625000000018
113.0633777,34.84142736,2.1525,3.032661475030608,2.9859769166158068,2.5946822123015902,2.164699999999996
113.0626315,34.83974485,1.9475,3.3784108682244067,2.9899191811753667,2.031114345238095,2.012287500000002
113.0623761,34.8406187,1.3825,3.089522009625071,2.9860818654436314,1.3953885715058931,1.4225125000000007
113.0589826,34.82912451,3.335,3.359512556454362,3.007043230280563,3.366113253968253,3.318975000000003
113.0630067,34.83924986,2.77,3.2445228937909008,2.978162019205945,2.658855029761905,2.8365000000000054
113.0631645,34.83972695,1.5275,3.2692265530742617,2.9847561883107843,1.669850128968254,1.559562499999995
113.0621145,34.83892244,2.8625,3.518552146771356,2.999394183918872,3.111840897678709,2.928525
113.0706337,34.84914897,3.0975,3.02936662384542,2.983968321963077,3.016721904761906,2.8418750000050066
113.0727632,34.8489638,1.72,2.964392652398246,2.983932565132229,0.943450068473194,1.189937500000003
113.0584072,34.82912274,3.2425,3.4409354868406723,3.302623115829428,3.281806924603176,3.2619499999999975
113.0617619,34.84041284,3.9325,3.0425413227885656,2.984528926549729,5.759995701971638,5.375250000000003
113.0656087,34.84765638,1.575,3.2022075377567347,2.9843106161392368,1.7732583333333336,1.7532624999999962
113.066579,34.84555323,3.825,3.083533453930883,2.985143335819596,3.043381180555554,3.4418184523792816
113.0629442,34.84040103,1.2275,3.0910025704725683,2.984144332828571,2.133299365079364,1.522920833334998
113.0621712,34.83931276,2.96,3.295122315182695,2.993642215648165,2.9437192739899003,2.9321500000000027
113.0683928,34.84633924,2.2775,3.092930661515396,2.98472464669814,2.50259660714286,2.4515250000000033
113.0627565,34.84074647,1.1475,3.141441908774979,2.987031973523584,1.0895126747557995,1.1181124999999996
113.064186,34.84534577,3.675,3.0032340283808026,2.9844781991694456,3.2058389583333358,3.6381000000000068
113.0600228,34.84103501,1.45,3.210030496549564,2.986000589718371,1.325140119047619,1.5560999999999947
113.0645064,34.84363974,4.0,3.0969705952390143,2.987067860114972,4.00584471861472,4.00973750000001
113.0628752,34.84054526,1.01,3.124985832517112,2.986132310657168,1.155786041666666,1.082225000000002
113.0611537,34.84176674,2.735,3.044145663575065,2.9835424881583674,3.165469027777779,3.2055374999999953
113.0639841,34.84010663,0.5525,3.0271457920991907,2.984131634608292,1.4602120634820628,0.7678000000000003
113.0685495,34.84759852,3.4175,3.1755231839082683,2.985443925562067,3.12248229166333,3.349199999999998
113.0603356,34.84075205,3.33,3.107475119388212,2.984392582456813,3.48950083333333,3.0674249999999987
113.0654346,34.84336144,2.125,2.9852395401602223,2.9840058517298176,2.177591111111113,2.269025000000004
113.0604564,34.84057748,4.275,3.0747418246316016,2.9849911218443115,4.435185505952379,4.3016000000000085
113.060445,34.84155036,0.4875,3.0226650140128584,2.9846925065458523,0.5261869196081695,0.5213624999999992
113.0590215,34.83944234,3.3775,3.0042339990775844,2.9856601166344667,3.196068087606841,4.045000000000004
