113.060111999512,34.8412628173828,0.696666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.060111999512,34.8412628173828,0.74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.060554504395,34.8414344787598,1.066666667,-4.71496679008428,-4.37729918664575,-4.07879071249536,-3.53804332068751,-3.62310248142506,-3.93734700161637,-3.97407680261756,-5.28009353620845
113.060890197754,34.8417892456055,0.883333333,-4.67983278552416,-4.4052028600451,-4.05464291599351,-3.56341495363395,-3.66850484836522,-4.09138694706349,-4.18325280788344,-5.3547398247777
113.066520690918,34.8439483642578,1.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.062393188477,34.8405914306641,1.326666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.07202911377,34.8500747680664,1.376666667,-4.74358494092216,-4.48294380556224,-4.14208121622628,-3.60591031464936,-3.69712875401291,-4.00806063946793,-4.09205086435216,-6.34431147697558
113.069297790527,34.845703125,2.72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.063781738281,34.8393058776855,2.97,-5.04229079371599,-4.97854092037844,-4.51660294859442,-4.26835548327158,-4.10364459549025,-4.7829163784844,-4.90571940824669,-5.05602999649269
113.062019348145,34.8431243896484,0.26,-4.72256671578457,-4.50250405221577,-4.17235756154449,-3.63648659776549,-3.71014704700432,-4.05172351872177,-4.19142903272238,-5.99405999170364
113.062019348145,34.8431243896484,0.2725,-4.72256671578457,-4.50250405221577,-4.17235756154449,-3.63648659776549,-3.71014704700432,-4.05172351872177,-4.19142903272238,-5.99405999170364
113.062019348145,34.8431243896484,0.27,-4.72256671578457,-4.50250405221577,-4.17235756154449,-3.63648659776549,-3.71014704700432,-4.05172351872177,-4.19142903272238,-5.99405999170364
113.060111999512,34.8413505554199,0.425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.060333251953,34.8415298461914,0.475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0.4775,0,0,0,0,0,0,0,0
113.064125061035,34.8400230407715,0.51,-4.85352400596203,-4.47018844540178,-4.04722258576331,-3.59064377475659,-3.67135661726685,-4.1072587816826,-4.30269065448051,-5.33900010994438
113.060447692871,34.8415260314941,0.505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.064018249512,34.8401145935059,0.52,-4.85352400596203,-4.45163334536082,-4.05435907527554,-3.58234010792124,-3.665364371554,-4.03788360819062,-4.10840346552822,-5.33903939541634
113.060447692871,34.8416175842285,0.5125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.060447692871,34.8415260314941,0.53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.060111999512,34.8412628173828,0.53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.060447692871,34.8415260314941,0.5375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.064018249512,34.8401145935059,0.5525,-4.85352400596203,-4.45163334536082,-4.05435907527554,-3.58234010792124,-3.665364371554,-4.03788360819062,-4.10840346552822,-5.33903939541634
113.060447692871,34.8415260314941,0.5675,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0.5725,0,0,0,0,0,0,0,0
113.064125061035,34.8399314880371,0.575,-4.85341536924682,-4.46259654685303,-4.05677122562682,-3.59058650698024,-3.68642748144952,-4.1072587816826,-4.34006244516875,-5.33900010994438
113.064125061035,34.8399314880371,0.575,-4.85341536924682,-4.46259654685303,-4.05677122562682,-3.59058650698024,-3.68642748144952,-4.1072587816826,-4.34006244516875,-5.33900010994438
113.064018249512,34.8401145935059,0.5975,-4.85352400596203,-4.45163334536082,-4.05435907527554,-3.58234010792124,-3.665364371554,-4.03788360819062,-4.10840346552822,-5.33903939541634
0,0,0.595,0,0,0,0,0,0,0,0
0,0,0.605,0,0,0,0,0,0,0,0
113.058448791504,34.8404769897461,0.63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.058448791504,34.8404769897461,0.6375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.058448791504,34.8404769897461,0.6325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.058448791504,34.8404769897461,0.635,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.058448791504,34.8404769897461,0.6425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.058448791504,34.8404769897461,0.6425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.060111999512,34.8412628173828,0.6325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.063911437988,34.8402061462402,0.6725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0.6675,0,0,0,0,0,0,0,0
113.060890197754,34.841968536377,0.6825,-4.67998131739571,-4.35059336300771,-4.02404822707267,-3.52129870998758,-3.6034116161827,-3.9297010150589,-4.01778372486063,-5.10373957429329
113.060890197754,34.841968536377,0.6825,-4.67998131739571,-4.35059336300771,-4.02404822707267,-3.52129870998758,-3.6034116161827,-3.9297010150589,-4.01778372486063,-5.10373957429329
113.062126159668,34.8431205749512,0.6625,-4.72259928837191,-4.50241211101916,-4.18324361613257,-3.64525673046295,-3.70548228979036,-3.99016507585893,-4.08400362452169,-5.9942503066175
113.072761535645,34.8486213684082,0.72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.072761535645,34.8486213684082,0.7225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.072761535645,34.8486213684082,0.7175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0.73,0,0,0,0,0,0,0,0
113.072761535645,34.8486213684082,0.725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.072761535645,34.8486213684082,0.725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.072761535645,34.8486213684082,0.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.060111999512,34.8412628173828,0.695,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.072761535645,34.8486213684082,0.74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.072761535645,34.8486213684082,0.7375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.060218811035,34.8413505554199,0.7025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.060218811035,34.8413505554199,0.7725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0.765,0,0,0,0,0,0,0,0
0,0,0.7775,0,0,0,0,0,0,0,0
0,0,0.785,0,0,0,0,0,0,0,0
0,0,0.7975,0,0,0,0,0,0,0,0
0,0,0.795,0,0,0,0,0,0,0,0
113.058441162109,34.8402099609375,0.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.062690734863,34.8440132141113,0.805,-4.75008757950807,-4.45774208225376,-4.06289719355261,-3.59693968618755,-3.70266098432328,-4.24815244744282,-4.36247668381087,-5.61130121091603
113.059661865234,34.8409080505371,0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0.7975,0,0,0,0,0,0,0,0
113.059661865234,34.8409080505371,0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0.7975,0,0,0,0,0,0,0,0
0,0,0.81,0,0,0,0,0,0,0,0
0,0,0.82,0,0,0,0,0,0,0,0
113.060218811035,34.8413505554199,0.8225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.062828063965,34.8406753540039,0.8425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.059661865234,34.8409080505371,0.8325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.072982788086,34.8488883972168,0.8675,-4.69584051824168,-4.37429503655143,-4.06129370704963,-3.52862584754617,-3.59879676786456,-3.89869109742967,-3.98991378116953,-5.56183714207918
113.072982788086,34.8488883972168,0.8725,-4.69584051824168,-4.37429503655143,-4.06129370704963,-3.52862584754617,-3.59879676786456,-3.89869109742967,-3.98991378116953,-5.56183714207918
113.058334350586,34.8402099609375,0.91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.062828063965,34.840763092041,0.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.063262939453,34.840576171875,0.9125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.059219360352,34.8404655456543,0.905,-4.7723251291034,-4.48069790568781,-4.0955833400143,-3.59312794716014,-3.65030791955322,-3.94277564108093,-3.99620820599899,-5.4586258640689
0,0,0.73,0,0,0,0,0,0,0,0
113.058441162109,34.8401184082031,0.8975,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.072875976562,34.8488883972168,0.8925,-4.69590007122657,-4.38800103984514,-4.08815950406726,-3.52990591261722,-3.59880834281495,-3.88936298532823,-3.98991378116953,-5.56188684019948
113.05842590332,34.8395767211914,0.9275,-4.85114869014183,-4.57547884066192,-4.18399108055299,-3.64131095115793,-3.70908659712164,-3.98453280996638,-4.07562611669246,-5.69863804134128
113.074913024902,34.8383941650391,0.925,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.05842590332,34.8395767211914,0.93,-4.85114869014183,-4.57547884066192,-4.18399108055299,-3.64131095115793,-3.70908659712164,-3.98453280996638,-4.07562611669246,-5.69863804134128
113.058433532715,34.8396682739258,0.925,-4.85124105974906,-4.54274477104111,-4.17317383557647,-3.63407599717782,-3.67837966689184,-3.9825362877603,-4.0689348790627,-5.63531251357594
113.074905395508,34.838306427002,0.9625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.059661865234,34.8408203125,0.9025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.066520690918,34.8439483642578,1.0075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.072875976562,34.8488883972168,0.92,-4.69590007122657,-4.38800103984514,-4.08815950406726,-3.52990591261722,-3.59880834281495,-3.88936298532823,-3.98991378116953,-5.56188684019948
113.058334350586,34.8403015136719,0.9475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.058433532715,34.8396682739258,0.9375,-4.85124105974906,-4.54274477104111,-4.17317383557647,-3.63407599717782,-3.67837966689184,-3.9825362877603,-4.0689348790627,-5.63531251357594
113.058334350586,34.8403015136719,0.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.058441162109,34.8401184082031,0.94,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.069862365723,34.8463249206543,0.965,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.05842590332,34.8394889831543,1.005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.063377380371,34.8407554626465,0.995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.063262939453,34.8406677246094,0.995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
