0,30.30168664,104.2717348,21.23
1,30.30175888,104.2717447,21.93
2,30.30177595,104.2715677,22.29
3,30.30184761,104.2714736,23.64
4,30.30189151,104.2712549,25.55
5,30.30190164,104.2714524,24.18
6,30.30192738,104.271213,26.66
7,30.30193744,104.2714002,25.48
8,30.3019386,104.2716081,25.19
9,30.30200217,104.2716805,24.87
10,30.30200229,104.2717013,24.71
11,30.30210866,104.2713573,26.74
12,30.30212653,104.271326,25.99
13,30.30217211,104.2714088,24.87
14,30.30218079,104.2713464,23.49
15,30.30220115,104.2717622,25.97
16,30.30222631,104.2714188,22.2
17,30.30224615,104.2717411,24.27
18,30.30229109,104.2717095,22.81
19,30.30233418,104.2713452,16.1
20,30.29890086,104.2738248,15.46
21,30.29891052,104.2739391,17.39
22,30.29893857,104.2741157,18.2
23,30.29897276,104.2737723,15.08
24,30.29897495,104.2741675,18.01
25,30.29901799,104.2737928,15.26
26,30.29903835,104.2742086,17.77
27,30.29905634,104.274198,17.73
28,30.29907513,104.2743331,17.91
29,30.29908932,104.2736362,14.01
30,30.29909984,104.2739066,17.2
31,30.29913813,104.2743014,17.81
32,30.29915704,104.2744573,19.71
33,30.29916277,104.2738645,17.26
34,30.29917428,104.2743116,17.9
35,30.29924254,104.2736039,13.23
36,30.29929974,104.2741547,17.51
37,30.29933549,104.274092,17.45
38,30.29934215,104.2736656,14.76
39,30.2993783,104.2736757,14.7
40,30.29938055,104.2740813,17.5
41,30.29938118,104.2741957,18.24
42,30.29938824,104.273842,17.21
43,30.29939611,104.273634,14.04
44,30.29940918,104.2743618,19.14
45,30.2994182,104.2743618,19.16
46,30.29944106,104.2736025,13.45
47,30.29945101,104.2737688,17.28
48,30.29945141,104.2738416,18.06
49,30.29947171,104.274247,18.91
50,30.29949073,104.2744236,19.28
51,30.29950382,104.2735292,9.39
52,30.29950503,104.2737476,16.82
53,30.29953568,104.2743921,19.45
54,30.2996663,104.2735384,9.09
55,30.29966947,104.2741103,19.07
56,30.29973431,104.2744114,22.58
57,30.29974074,104.2739434,18.7
58,30.29974178,104.2741306,19.69
59,30.29975011,104.2740058,18.85
60,30.29976838,104.2740472,19.02
61,30.29977556,104.2737144,16.62
62,30.29978522,104.2738287,17.81
63,30.29982033,104.2736517,14.09
64,30.29989177,104.2735159,10.55
65,30.29989223,104.2735991,12.74
66,30.30001804,104.2735046,9.7
67,30.29911688,104.2753519,20.56
68,30.29912302,104.2748319,25.13
69,30.29912371,104.2749567,26.12
70,30.29914377,104.2753205,20.12
71,30.29915141,104.2750709,25.42
72,30.2991609,104.275154,24.77
73,30.29916675,104.274582,20.29
74,30.29917572,104.2745715,20.32
75,30.29918878,104.2752994,20.45
76,30.2992029,104.2745921,20.93
77,30.29920302,104.2746129,21.1
78,30.29921216,104.2746337,21.43
79,30.29921325,104.2748312,24.74
80,30.29923527,104.2755486,19.28
81,30.29924211,104.2751534,25.14
82,30.29926165,104.2754236,19.27
83,30.29932125,104.2747785,24.74
84,30.29932998,104.2747264,23.78
85,30.29934379,104.2755894,19.27
86,30.29937884,104.275402,19.56
87,30.29944902,104.2750375,25.14
88,30.29944971,104.2751623,24.82
89,30.29945276,104.2757134,19.14
90,30.29945931,104.2752662,24.74
91,30.29947023,104.2756093,19.14
92,30.29948,104.2757444,19.17
93,30.29948914,104.2757652,19.5
94,30.29950022,104.2745068,21.17
95,30.29950988,104.2746211,22.44
96,30.29951564,104.275661,18.94
97,30.29951627,104.2757754,18.94
98,30.29956459,104.2747247,24.31
99,30.29957246,104.2745166,21.64
100,30.29957822,104.2755565,19.1
101,30.29964914,104.2753272,21.12
102,30.29966007,104.2756703,19.13
103,30.29968276,104.2748798,25.12
104,30.29969104,104.2747445,24.93
105,30.29969455,104.2753789,20.53
106,30.29969914,104.2745781,23.72
107,30.29970868,104.2746716,24.34
108,30.29971346,104.2755347,19.61
109,30.29972312,104.275649,19.29
110,30.29972984,104.275233,23.92
111,30.29976835,104.2756695,19.97
112,30.29980978,104.2750036,25.18
113,30.2998291,104.2752323,22.68
114,30.29983777,104.2751698,23.87
115,30.29984956,104.2756689,20.18
116,30.29985692,104.2753673,20.92
117,30.29985853,104.2756584,20.19
118,30.29987943,104.2745456,24.93
119,30.29992789,104.2751484,23.62
120,30.29995589,104.2753146,21.06
121,30.29997174,104.2749193,25.6
122,30.29997192,104.2749505,25.57
123,30.29997272,104.275096,22.92
124,30.29997497,104.2755016,20.04
125,30.29998215,104.2751688,21.83
126,30.29998468,104.2756263,20.54
127,30.30003715,104.2753244,19.85
128,30.29958915,104.2758996,20.21
129,30.29971553,104.2759091,20.34
130,30.29980571,104.275898,20.56
131,30.29986853,104.2758352,20.5
132,30.30008513,104.2742113,24.94
133,30.30009167,104.2737641,17.96
134,30.3001088,104.2735975,15.32
135,30.30013927,104.2742109,24.91
136,30.30014679,104.2739404,23.39
137,30.30016207,104.2734412,9.24
138,30.30017611,104.2743458,25.3
139,30.30019886,104.2735657,15.42
140,30.30020145,104.2740336,25.29
141,30.30021569,104.2733472,8.36
142,30.30030471,104.2731281,11.51
143,30.30030985,104.2740536,24.75
144,30.30031587,104.2735128,15.61
145,30.30033513,104.2737311,20.57
146,30.30033888,104.274407,24.93
147,30.3003526,104.2736269,18.44
148,30.30040455,104.2732314,12.77
149,30.30040697,104.2736681,20.91
150,30.30040703,104.2736785,20.86
151,30.30042369,104.2734288,14.23
152,30.30045428,104.274063,24.78
153,30.30049351,104.2730019,14.94
154,30.3004979,104.2737923,23.72
155,30.30050044,104.2742498,24.66
156,30.30050102,104.2743538,22.08
157,30.30051062,104.2744577,20.57
158,30.30051266,104.2731994,12.92
159,30.30051456,104.2735425,17.89
160,30.30052886,104.2728665,15.75
161,30.30053892,104.2730536,13.81
162,30.3005425,104.2736983,22.25
163,30.30054556,104.2742495,21.51
164,30.30054613,104.2743535,21.1
165,30.3005491,104.2732615,13.33
166,30.30056714,104.2732614,13.39
167,30.30061984,104.273001,15.71
168,30.30064824,104.27324,13.72
169,30.30066217,104.2741238,21.32
170,30.3006716,104.2741966,20.54
171,30.30073591,104.2744041,19.33
172,30.30073616,104.2728234,16.92
173,30.3007682,104.2737175,25.59
174,30.3007859,104.2736549,23.4
175,30.30080187,104.2732804,14.97
176,30.30080481,104.2738108,25.53
177,30.30080735,104.2742683,18.6
178,30.30081668,104.272698,17
179,30.30082448,104.2741018,19.73
180,30.30082569,104.2743202,18.57
181,30.30086296,104.2729056,16.26
182,30.30088041,104.2744238,18.24
183,30.30088735,104.2740494,20.33
184,30.30088781,104.2741326,19.35
185,30.30088908,104.2743613,18.37
186,30.30089678,104.2741221,19.38
187,30.30092045,104.2735084,22.32
188,30.300922,104.2737891,24.71
189,30.30093062,104.2737163,25.73
190,30.30093345,104.2742258,18.86
191,30.30093403,104.2743298,18.3
192,30.30094255,104.2726138,19.55
193,30.30094526,104.2731026,16.81
194,30.30095219,104.2743505,18.47
195,30.30095579,104.2733729,19.36
196,30.30097037,104.2727488,19.28
197,30.30098413,104.2736015,24.32
198,30.30098811,104.274319,18.57
199,30.30100327,104.2737989,23.15
200,30.30100345,104.2738301,22.89
201,30.30100531,104.2725406,19.55
202,30.30102161,104.2738508,22.02
203,30.30103163,104.2724052,19.52
204,30.301037,104.2733723,21.9
205,30.30103798,104.2735491,24.2
206,30.30104908,104.2739234,20.1
207,30.30105829,104.2723322,19.76
208,30.30106043,104.272717,18.98
209,30.30107575,104.2738504,21.29
210,30.30107622,104.2723113,20.02
211,30.30108502,104.2722696,20.77
212,30.3010875,104.2727168,18.87
213,30.30108929,104.2730391,18.65
214,30.30109391,104.2738711,20.33
215,30.30109358,104.2721864,21.05
216,30.30110236,104.273767,22.24
217,30.30112081,104.2738397,20.11
218,30.3011413,104.272654,18.8
219,30.30116327,104.273361,23.21
220,30.30117953,104.2730385,19.05
221,30.30118224,104.2735272,25.9
222,30.30118867,104.2730592,20.95
223,30.30119398,104.2740159,19.4
224,30.30119983,104.2734439,24.45
225,30.30120943,104.2735478,25.86
226,30.30121059,104.2721335,20.84
227,30.30122064,104.2739429,19.69
228,30.30124136,104.2727988,19.02
229,30.30124921,104.2742131,18.95
230,30.30124755,104.2722892,20.09
231,30.30125981,104.2728715,18.98
232,30.30126976,104.2730378,21.42
233,30.30127571,104.2741089,18.8
234,30.30127341,104.2720706,21.05
235,30.30129295,104.2739632,19.39
236,30.30130128,104.2738383,19.93
237,30.301318,104.273599,23.77
238,30.30132783,104.2737445,20.86
239,30.30133795,104.2739421,19.12
240,30.30133675,104.2721014,20.86
241,30.30134409,104.273422,26.02
242,30.30134982,104.2728292,19.66
243,30.30136248,104.2734843,25.97
244,30.30136682,104.2726419,20.55
245,30.30138243,104.2738273,19.88
246,30.3013991,104.2719553,21.05
247,30.30141061,104.2724024,19.93
248,30.3014179,104.2720904,20.78
249,30.301456,104.2740764,19.13
250,30.30147938,104.2734106,25.84
251,30.30148411,104.2742634,18.57
252,30.30148008,104.2719131,21.17
253,30.30148725,104.2732026,23.56
254,30.30150195,104.2725993,19.69
255,30.3015117,104.2743568,19.36
256,30.30151166,104.272724,20.46
257,30.30151455,104.273244,24.56
258,30.30152906,104.2742318,18.83
259,30.30152832,104.2724743,19.65
260,30.30153883,104.274367,19.28
261,30.30159118,104.2740442,19.16
262,30.30159314,104.2743978,19.49
263,30.30161416,104.2733057,25.69
264,30.30161646,104.2737216,20.19
265,30.30161912,104.2742,19.12
266,30.30163151,104.2731807,25.2
267,30.3016347,104.2721304,20.45
268,30.30164019,104.2731183,24.09
269,30.30164354,104.2737214,20.17
270,30.30165515,104.2741893,19.54
271,30.30165567,104.2742829,19.04
272,30.30165997,104.2734301,21.94
273,30.30166101,104.271995,20.77
274,30.30166668,104.2730141,23.14
275,30.30166876,104.2733884,23.35
276,30.30166998,104.2719845,20.54
277,30.30168236,104.2725876,19.68
278,30.30169263,104.2744386,19.6
279,30.30170191,104.2728578,23.23
280,30.30170497,104.273409,21.92
281,30.30170681,104.2737417,20.46
282,30.30170872,104.2740849,19.59
283,30.30170868,104.2724522,19.71
284,30.30171468,104.2735337,21.59
285,30.30173274,104.2719112,20.78
286,30.30175634,104.2729094,23.49
287,30.30176453,104.2743861,20.84
288,30.30177009,104.2737621,20.8
289,30.30177756,104.2734812,22.38
290,30.30178102,104.2741052,21.21
291,30.3017789,104.2720981,20.28
292,30.30177965,104.2722333,20.19
293,30.30178543,104.2732732,25.41
294,30.30179243,104.2729092,23.55
295,30.30179416,104.2732211,25.68
296,30.30179718,104.2721396,20.24
297,30.30179799,104.2722851,19.94
298,30.30180128,104.2728779,23.5
299,30.30181873,104.2743961,21.28
300,30.30185056,104.2736263,22.86
301,30.3018509,104.2736887,21.31
302,30.30187121,104.2724718,22.5
303,30.30188538,104.2733972,23.62
304,30.30188902,104.2740524,21.38
305,30.30189475,104.2734596,24.09
306,30.3018985,104.2741355,21.29
307,30.3019092,104.274437,21.5
308,30.30193286,104.2738233,22.46
309,30.30195403,104.2743847,21.49
310,30.30195572,104.2730639,25.35
311,30.3019593,104.2737087,22.74
312,30.3019773,104.2720758,22.3
313,30.30198764,104.2739373,21.41
314,30.30199018,104.2743948,21.44
315,30.30199187,104.2730741,24
316,30.30199418,104.27349,21.51
317,30.30199743,104.2724501,23.09
318,30.30200672,104.2741243,21.38
319,30.30201194,104.2734379,21.55
320,30.30201217,104.2734795,21.8
321,30.30204011,104.272013,22.3
322,30.30204087,104.2721482,22.27
323,30.30205857,104.2720856,22.31
324,30.30205967,104.2722832,23.54
325,30.30206544,104.2733231,22.14
326,30.30206966,104.2740823,21.34
327,30.30206666,104.2719192,23.54
328,30.30207314,104.2730839,22.49
329,30.30207846,104.2724183,23.64
330,30.30208326,104.2732814,21.94
331,30.30211229,104.2736348,23.54
332,30.30211704,104.2728652,25.4
333,30.30212803,104.2732187,22.42
334,30.30213081,104.2720955,23.42
335,30.30213625,104.273073,22.44
336,30.30214232,104.2725426,26.05
337,30.30215631,104.2734368,22.37
338,30.30216314,104.2730416,22.41
339,30.30216626,104.2736032,22.5
340,30.30217644,104.2738111,23.89
341,30.30219513,104.272303,25.69
342,30.30220149,104.2734469,22.38
343,30.30221057,104.2734572,22.21
344,30.30221121,104.2719493,26.05
345,30.30221948,104.2734364,21.68
346,30.30221943,104.2718037,25.74
347,30.30222891,104.2735091,22.59
348,30.30224076,104.2740186,22.67
349,30.30226263,104.2730825,21.16
350,30.3022791,104.2744239,22.25
351,30.30228362,104.2736127,22.43
352,30.30229247,104.2735814,22.36
353,30.30229624,104.272635,21.98
354,30.30231277,104.2739869,22.72
355,30.30231462,104.2743196,22.02
356,30.30232707,104.2733108,21.2
357,30.30232776,104.2734356,21.44
358,30.30232828,104.2735292,21.92
359,30.30234529,104.2733419,20.4
360,30.30005255,104.2748459,22.47
361,30.30007968,104.2748561,22.25
362,30.30009865,104.2750223,20.11
363,30.30011952,104.2755317,20.44
364,30.30012733,104.2753133,20.1
365,30.30015933,104.2745747,24.68
366,30.30017779,104.2746474,23.5
367,30.30021837,104.2754582,20.44
368,30.30026744,104.2745427,23.51
369,30.30036653,104.2745108,22.91
370,30.30038959,104.2754154,20.14
371,30.30040591,104.2751033,18.98
372,30.3005143,104.2751233,19.08
373,30.30051649,104.2755184,21.25
374,30.30052189,104.2748632,18.97
375,30.3005316,104.2749879,18.98
376,30.30053844,104.2745927,18.96
377,30.30055844,104.2749461,19
378,30.30059511,104.2750499,19.02
379,30.30061454,104.2752993,20.01
380,30.30063034,104.2748936,18.97
381,30.30064925,104.2750495,19.04
382,30.30065075,104.2753198,20.21
383,30.30066811,104.2751949,19.72
384,30.30068604,104.275174,19.75
385,30.30070299,104.2749763,19.08
386,30.30071954,104.2747058,18.68
387,30.30075598,104.2747679,18.72
388,30.30077506,104.2749549,18.99
389,30.30079357,104.275038,19.08
390,30.30083053,104.2751937,19.62
391,30.30087536,104.2751414,19.26
392,30.30088398,104.2750685,19.15
393,30.30089961,104.2746316,18.19
394,30.300918,104.2746939,18.25
395,30.30093025,104.2752762,20.17
396,30.30093702,104.2748706,18.62
397,30.30093864,104.2751617,19.47
398,30.30095651,104.2751304,19.52
399,30.30097087,104.2744647,18.43
400,30.30098255,104.274943,18.84
401,30.30100898,104.2748284,18.87
402,30.30106422,104.2750256,19.26
403,30.30107197,104.2747968,19.19
404,30.30108105,104.2748071,19.22
405,30.30115238,104.2746506,19.26
406,30.3011898,104.2748895,19.88
407,30.30119141,104.2751807,21.12
408,30.30119801,104.2747438,19.39
409,30.30132538,104.2749301,19.97
410,30.30133406,104.2748676,19.97
411,30.30133532,104.2750964,20.82
412,30.30135331,104.2750859,21.2
413,30.30135905,104.2744931,19.52
414,30.3013801,104.2750337,20.68
415,30.30138814,104.2748568,19.88
416,30.30139515,104.2744928,19.41
417,30.30139584,104.2746176,19.53
418,30.3014151,104.2748358,19.83
419,30.30147878,104.274929,20.46
420,30.30166568,104.2744596,19.73
421,30.30177454,104.2745628,19.91
422,30.30177465,104.2745836,20.01
423,30.30181908,104.2744585,21.34
424,30.30192822,104.2746137,21.86
425,30.30193823,104.2747904,23.22
426,30.30198161,104.2744781,21.6
427,30.30200978,104.2746755,22.71
428,30.30223479,104.2745698,22.81
429,30.30227077,104.2745488,22.63
430,30.30231554,104.274486,21.45
431,30.30239012,104.2716672,16.32
432,30.30260732,104.27178,13.77
433,30.30262415,104.2715615,8.87
434,30.30295883,104.2717046,14.08
435,30.30296577,104.2713302,6.54
436,30.3030921,104.2713292,6.54
437,30.30310164,104.2714227,8.9
438,30.30313646,104.2711937,3.9
439,30.30313658,104.2712145,3.99
440,30.30326325,104.271276,3.93
441,30.30332538,104.2710883,7.99
442,30.30345118,104.2709938,12.13
443,30.30348594,104.2707543,11.78
444,30.30351487,104.2710869,10.05
445,30.30355883,104.2708786,12.94
446,30.30355935,104.2709722,12.47
447,30.30356959,104.2711905,7.62
448,30.30356965,104.2712009,7.69
449,30.30357728,104.2709512,13.02
450,30.30364015,104.2708988,13.37
451,30.30365965,104.2711586,8.17
452,30.30369285,104.2706384,13.86
453,30.30378308,104.2706377,15.34
454,30.30381912,104.2706271,15.14
455,30.30384532,104.2704709,13.87
456,30.30385735,104.2710116,12.04
457,30.30386632,104.2710011,12.28
458,30.30395424,104.2705845,16.36
459,30.30397501,104.2710731,11.01
460,30.30397968,104.2702931,16.82
461,30.30398768,104.2717282,4.28
462,30.30401989,104.2710312,12.14
463,30.30402782,104.2708335,16.14
464,30.3040369,104.2708438,16.09
465,30.30403759,104.2709686,13.96
466,30.30406066,104.2702509,20.32
467,30.30408149,104.2707499,16.79
468,30.30408167,104.2707811,15.68
469,30.30409139,104.2709058,14.93
470,30.30416392,104.2709677,14.79
471,30.30417312,104.2709988,14.45
472,30.30418948,104.2706971,19.36
473,30.30419018,104.2708219,19.07
474,30.30419093,104.2709571,15.27
475,30.30421516,104.2704473,19.98
476,30.30425877,104.2701766,20.94
477,30.30426451,104.2712061,20.53
478,30.30426746,104.2717365,10.45
479,30.30428279,104.2712476,20.17
480,30.30429835,104.2708003,19.37
481,30.30433011,104.2716425,13.52
482,30.30434375,104.270852,19.36
483,30.30434491,104.27106,19.41
484,30.30434912,104.2701967,20.4
485,30.30436209,104.2709038,19.15
486,30.30438176,104.2711949,19.51
487,30.30441074,104.2715379,18.63
488,30.30442034,104.2716418,15.76
489,30.30442757,104.2713193,19.22
490,30.30444677,104.2715272,19.05
491,30.30446637,104.2701855,23.49
492,30.30450011,104.2713812,19.31
493,30.30454308,104.2709961,19.27
494,30.30456627,104.2702991,24.4
495,30.30458484,104.2703926,23.29
496,30.30459971,104.2714429,19.08
497,30.30460074,104.2700077,29.06
498,30.30460827,104.2713596,19.17
499,30.30462846,104.2717442,17.52
500,30.30464788,104.2703713,23.3
501,30.30466448,104.2701112,29.02
502,30.30470156,104.2702877,27.5
503,30.30472546,104.2713379,19.23
504,30.30474529,104.2700378,28.76
505,30.30475195,104.2712337,19.44
506,30.30477624,104.2707344,19.6
507,30.30477989,104.2713895,19.14
508,30.30478057,104.269892,22.97
509,30.3048076,104.2715037,17.66
510,30.30486526,104.2705153,22.96
511,30.30490008,104.2702863,26.51
512,30.30490684,104.2698806,23.59
513,30.30495253,104.2699843,26.62
514,30.30495659,104.2707122,18.37
515,30.30496071,104.2714506,17.58
516,30.30499217,104.2706184,18.69
517,30.30500212,104.2707847,18.94
518,30.30501467,104.271419,17.56
519,30.30502571,104.2701605,27.79
520,30.30502867,104.2706909,18.32
521,30.30503011,104.2709509,18.58
522,30.30503792,104.2707324,18.32
523,30.30505243,104.2700979,28.14
524,30.30506534,104.2707946,18.21
525,30.30509293,104.270888,17.94
526,30.30510253,104.270992,17.69
527,30.30511411,104.2714495,17.58
528,30.30513134,104.2713037,18.32
529,30.30513389,104.2717613,16.16
530,30.30514112,104.2714389,17.56
531,30.30514151,104.2698893,26.48
532,30.3051598,104.2715531,17.65
533,30.30516419,104.2707211,17.57
534,30.30517414,104.2708874,17.82
535,30.30519033,104.2705545,17.71
536,30.30519537,104.2714593,17.61
537,30.30519705,104.2717608,16.22
538,30.30519971,104.2706168,17.6
539,30.30520243,104.2711056,17.61
540,30.3052129,104.2713655,17.48
541,30.30524163,104.2700445,27.55
542,30.3052495,104.2698365,26.72
543,30.30529457,104.2714481,16.72
544,30.30530636,104.2703249,20.41
545,30.30530712,104.27046,18.53
546,30.30533973,104.2698358,27.03
547,30.30535728,104.2713645,16.42
548,30.30537629,104.2699187,27.54
549,30.30539117,104.270969,17.18
550,30.30541095,104.2712809,16.36
551,30.30542199,104.2700224,26.25
552,30.30543617,104.2709479,17.2
553,30.3054423,104.2704278,18.16
554,30.30547377,104.271218,16.34
555,30.30548175,104.2710307,16.23
556,30.30553398,104.2706872,17.37
557,30.3055533,104.2709158,16.68
558,30.3055577,104.2717062,15.15
559,30.30558037,104.2709156,16.34
560,30.30558078,104.2709884,15.99
561,30.30558084,104.2709988,15.96
562,30.30558263,104.2713212,16.15
563,30.30559575,104.2704371,18.12
564,30.30559709,104.2706763,16.8
565,30.30559772,104.2707907,18.08
566,30.30561826,104.2712377,16.04
567,30.30562092,104.2717161,13.81
