Longitude,Latitude,depth,Band_1,Band_2,Band_3,Band_4,Band_5,Band_6,Band_7,Band_8,Band_10,stumpf,log-linear,random_forest_prediction,random_forest_depth
104.267639160156,30.3237266540527,11.13,-4.755581226,-5.011473672,-4.848608975,-4.666436739,-4.466800454,-4.154866076,-4.262698956,-4.748232046,-4.863376431,18.259975016517785,18.20814512070394,11.159899999999986,11.34503166666665
104.267951965332,30.3237285614014,12.41,-4.817763226,-5.01453458,-4.995663418,-4.824266824,-4.679106407,-4.081303092,-4.301768419,-4.762713434,-4.863486178,18.46717241805439,18.02709374220836,10.944066666666668,11.415994682539683
104.268058776855,30.3237285614014,12.4,-4.818285017,-4.862637296,-4.995663418,-4.825486615,-4.69424671,-4.081303092,-4.301714031,-4.706879442,-4.863486178,18.983155227677145,18.22918651075296,11.02196666666667,11.440736904761916
104.268157958984,30.32373047,12.31,-4.818807252,-4.785923828,-5.019078562,-4.860774145,-4.679106407,-4.081257535,-4.254297045,-4.706827609,-4.863449596,19.252078585213724,18.25519597456409,11.185516666666665,11.58662055555558
104.268989562988,30.3237342834473,11.92,-4.933944511,-4.950931758,-5.023890989,-4.747472298,-4.446748606,-3.976866821,-4.2014548,-4.455437093,-4.919581781,19.079371869128835,17.598531179157213,10.393593333333332,10.697601666666664
104.249435424805,30.3235340118408,12.17,-4.352698134,-4.236444664,-3.876525278,-4.001067384,-3.794702558,-3.53774916,-3.542255725,-3.743800512,-4.018534202,19.59794908200979,18.66297311763353,8.283465,9.643728888888903
104.24974822998,30.3235359191895,12.26,-4.435485812,-4.351367487,-3.862806311,-4.001539262,-3.994680555,-3.691988636,-3.690605075,-4.26545323,-4.679988538,19.46208785657413,19.14753955999809,8.848724999999998,9.75075222222224
104.267639160156,30.323637008667,7.59,-4.756191177,-4.990405501,-4.848608975,-4.773680835,-4.467148504,-4.155110217,-4.311725421,-4.748501663,-4.863376431,18.33226263650272,18.203372923443787,10.905599999999993,11.327325555555555
104.26774597168,30.323637008667,8.63,-4.817244875,-4.841886276,-4.930203363,-4.696797588,-4.479228087,-4.113776567,-4.301768419,-4.762987175,-4.8634127,19.05127596172585,18.48038200333661,11.1123,11.391673650793654
104.249435424805,30.3234424591064,11.89,-4.353099698,-4.216440149,-3.855555221,-3.93635898,-3.794702558,-3.412789834,-3.51535911,-3.743800512,-3.931887773,19.68039117822028,18.718973814500053,8.283465,9.643728888888903
104.249542236328,30.3234443664551,11.77,-4.353501496,-4.216440149,-3.884366614,-4.001067384,-3.831757077,-3.537774398,-3.556199385,-3.808413762,-4.018548137,19.681963669978472,18.75889301647653,8.283465,9.638628888888903
104.249649047852,30.3234443664551,11.39,-4.435485812,-4.195642738,-3.855555221,-4.087421649,-3.99463807,-3.691958741,-3.628732746,-4.256995877,-4.679988538,20.08455920549403,19.22230175107124,8.848724999999998,9.739002222222238
104.267539978027,30.3235454559326,7.05,-4.756191177,-4.84151781,-4.930203363,-4.66712633,-4.467148504,-4.155208496,-4.321507473,-4.748501663,-4.899224846,18.83836300470321,18.55153227405478,10.9163,11.128907222222194
104.267852783203,30.3235473632812,9.62,-4.818544947,-4.883949531,-5.066669243,-4.842508981,-4.542607488,-4.113776567,-4.292230928,-4.870197701,-4.863705074,18.91075755303015,18.34804171433914,11.060719999999998,11.620122222222214
104.267951965332,30.3235473632812,10.25,-4.819064089,-5.01453458,-5.09099859,-4.842508981,-4.678759602,-4.113729905,-4.273845208,-4.838990472,-4.86385115,18.4716895885978,18.03851087456076,10.68369999999999,11.505599999999983
104.268264770508,30.3235492706299,11.99,-4.820761251,-4.78800267,-5.09449526,-4.844269918,-4.609732357,-4.082297706,-4.227252292,-4.823947823,-4.918728103,19.25158820064312,18.360471913817,10.575149999999994,11.785231111111106
104.249443054199,30.3233528137207,11.77,-4.353501496,-4.216440149,-3.84174056,-3.93635898,-3.794873021,-3.412789834,-3.51535911,-3.743891979,-3.931887773,19.681963669978472,18.723525733567143,8.283465,9.643728888888903
104.249542236328,30.3233528137207,11.85,-4.35390331,-4.2170779,-3.855555221,-3.994238222,-3.831934405,-3.537774398,-3.603935725,-3.808512091,-4.018548137,19.68095066480916,18.81119088681628,8.283465,9.638628888888903
104.24974822998,30.3233547210693,11.91,-4.436361375,-4.340236533,-3.892310557,-4.095820856,-4.024829205,-3.730649442,-3.77994314,-4.26545323,-4.756381599,19.509032990722574,19.16545207828692,8.848724999999998,9.75075222222224
104.26774597168,30.3234577178955,9.56,-4.818544947,-4.785341754,-4.930676804,-4.743913322,-4.650086207,-4.139254936,-4.322004401,-4.870503541,-4.863887437,19.25320978340625,18.7182752220816,11.184079999999994,11.42728222222221
104.267852783203,30.3234577178955,9.41,-4.819195704,-4.823120638,-5.09099859,-4.860141137,-4.679192802,-4.139206661,-4.302851146,-4.870503541,-4.863887437,19.123278566299973,18.44578437718905,10.577119999999994,11.48167277777776
104.267951965332,30.3234577178955,10.1,-4.819718243,-4.864009546,-5.223857439,-4.844890766,-4.543284932,-4.139398782,-4.273845208,-4.838990472,-4.864070142,18.98341566983325,18.239647637367025,10.441399999999993,11.489522777777763
104.268058776855,30.3234577178955,12.63,-4.820237994,-4.864009546,-5.223857439,-4.844890766,-4.60940954,-4.139591058,-4.273845208,-4.824298216,-5.037271987,18.985225596421373,18.2231579313532,10.458699999999991,11.537324999999994
104.268264770508,30.3234596252441,11.29,-4.821413452,-4.846788802,-5.095196154,-4.880134485,-4.609732357,-4.183142314,-4.22790247,-4.824997052,-4.996427686,19.0488160284888,18.22069253878161,9.864199999999997,11.52901111111111
104.26847076416,30.3234615325928,9.23,-4.887445686,-4.78858182,-5.07172054,-4.846136821,-4.48134371,-4.157850862,-4.210160909,-4.764846791,-4.996427686,19.480514025069223,18.204170770508604,10.3743,11.727822777777787
104.268577575684,30.3234615325928,10.91,-4.888006317,-4.847036796,-5.07158497,-4.880994821,-4.494672864,-4.157801918,-4.210160909,-4.630026526,-5.01730879,19.27828156892423,17.88755739878349,9.828300000000002,11.769003333333336
104.249443054199,30.323263168335,11.29,-4.35390331,-4.2170779,-3.84174056,-3.972526098,-3.831898903,-3.412789834,-3.547184811,-3.80849219,-3.931887773,19.68095066480916,18.78789614366253,8.283465,9.74157055555557
104.267852783203,30.3233680725098,12.36,-4.81984677,-4.883949531,-5.066669243,-4.827724307,-4.724329523,-4.139447184,-4.313038569,-4.955864966,-4.900060065,18.91528969681269,18.528042551137567,16.11354166666667,12.221942777777809
104.267951965332,30.3233680725098,10.99,-4.820369822,-4.905864889,-5.092393851,-4.844890766,-4.595973177,-4.13963941,-4.273845208,-4.904245798,-4.976593431,18.842131471882965,18.32522043983157,13.3152,12.490981666666649
104.268058776855,30.3233680725098,12.26,-4.82088997,-4.905864889,-5.045582751,-4.827724307,-4.595973177,-4.182940992,-4.273845208,-4.904371342,-5.037271987,18.84394092680583,18.36185568891769,12.6756,12.382359444444438
104.268371582031,30.3233699798584,9.03,-4.886888887,-4.846788802,-5.047851963,-4.864258379,-4.597246062,-4.192207955,-4.237297468,-4.825289084,-4.830071402,19.275302507567403,18.22107676040345,9.850166666666665,11.347836111111114
104.268478393555,30.3233699798584,8.51,-4.887445686,-4.78858182,-5.047316348,-4.864258379,-4.494386795,-4.166540664,-4.21894291,-4.824938401,-4.830036118,19.480514025069223,18.291361122797948,10.5668,11.834652777777789
104.268577575684,30.323371887207,9.82,-4.888006317,-4.753516627,-5.046518604,-4.900317025,-4.494744665,-4.157850862,-4.219389234,-4.780522424,-4.830212271,19.6063616635212,18.248302870187946,10.5021,11.956947222222231
104.268783569336,30.323371887207,8.5,-4.889128275,-4.829622589,-5.07158497,-4.902625907,-4.558317832,-4.141226922,-4.228753626,-4.723389387,-5.038548748,19.34264540636039,18.04451100018544,10.722533333333333,11.799705555555558
104.249443054199,30.3231735229492,7.78,-4.422064323,-4.305117378,-3.856131383,-3.979585165,-3.832076084,-3.412898718,-3.614023121,-3.8085904,-3.931950761,19.59259182194569,18.68909269572659,8.283314999999998,9.715545555555572
104.267951965332,30.323278427124,12.76,-4.908703304,-5.018182666,-5.045313562,-4.880563702,-4.596370797,-4.219180102,-4.303067928,-4.955864966,-4.976593431,18.76791522834816,18.14296970163649,15.02043333333334,13.094289126984142
104.268058776855,30.323278427124,13.28,-4.909272702,-5.018182666,-5.045582751,-4.827724307,-4.596370797,-4.219180102,-4.293678092,-4.95613202,-4.976634377,18.76985580273106,18.186901103071023,15.12520833333334,13.402303015873041
104.268165588379,30.323278427124,14.4,-4.909845834,-5.066610736,-4.998831269,-4.747190426,-4.610135674,-4.219441793,-4.246424795,-4.956466302,-4.976593431,18.611647893614983,18.13815044965664,14.519541666666669,14.311622460317476
104.268371582031,30.3232803344727,9.39,-4.824293861,-4.8284116,-5.047851963,-4.846240758,-4.597644651,-4.183394008,-4.274528147,-4.825581027,-4.830071402,19.122623813071755,18.360461841639047,10.415199999999992,11.50407277777778
104.268478393555,30.3232803344727,8.72,-4.824293861,-4.8284116,-5.047851963,-4.864258379,-4.558470788,-4.166540664,-4.247292652,-4.825230183,-4.796847591,19.122623813071755,18.30745824499368,10.563999999999997,11.778867222222228
104.268577575684,30.3232803344727,8.02,-4.824816113,-4.753516627,-5.023756797,-4.900317025,-4.558394085,-4.157850862,-4.237297468,-4.780801057,-4.796813833,19.387440283995204,18.32961347703109,10.664691666666668,12.27415888888889
104.268890380859,30.3232822418213,6.18,-4.82586788,-4.829622589,-4.981605477,-4.83180978,-4.558623501,-4.108274308,-4.22920435,-4.752601152,-4.76502024,19.12389139413824,18.2471534335074,11.165858333333336,11.674912698412708
104.267852783203,30.3231868743896,16.52,-4.908843983,-4.949689418,-5.02258112,-4.863200369,-4.666413557,-4.228001336,-4.333396329,-4.921458766,-4.900401984,18.99812350204334,18.29077571472612,11.115983333333324,10.283690952380947
104.268264770508,30.3231887817383,12.85,-4.910419421,-5.019357549,-5.047316348,-4.747190426,-4.727605073,-4.315603955,-4.284960496,-4.975089143,-4.95738776,18.769855612350423,18.28806994559153,14.900325000000004,14.306272460317471
104.268371582031,30.3231887817383,11.76,-4.824423036,-4.8284116,-5.047851963,-4.846240758,-4.682753782,-4.193225337,-4.284960496,-4.825581027,-4.957347312,19.12307357308572,18.378778807862908,9.831866666666665,11.087528333333333
104.268478393555,30.3231906890869,10.2,-4.824293861,-4.8284116,-5.048650917,-4.864258379,-4.597564698,-4.166590458,-4.284853807,-4.825289084,-4.796847591,19.122623813071755,18.35368714335761,10.479499999999994,11.546736666666668
104.268577575684,30.3231906890869,9.01,-4.824816113,-4.753516627,-5.025583101,-4.882610348,-4.55885368,-4.166540664,-4.284853807,-4.81079446,-4.796813833,19.387440283995204,18.444722011939067,10.518391666666666,12.103253333333333
104.268684387207,30.3231906890869,8.89,-4.825341887,-4.719101805,-4.876591141,-4.830684064,-4.558777037,-4.167134442,-4.238663288,-4.796392026,-4.764724887,19.511808775339603,18.54474205778515,10.322898333333333,11.537634444444452
104.26879119873,30.3231925964355,8.68,-4.82586788,-4.684795483,-4.876591141,-4.81536723,-4.559159602,-4.167381898,-4.22920435,-4.857935472,-4.76488899,19.636873636573767,18.691151905357955,10.389556666666666,11.53549611111111
104.268890380859,30.3231925964355,8.72,-4.82573846,-4.756874179,-4.938767844,-4.81536723,-4.496967122,-4.167332366,-4.229856311,-4.796618075,-4.76502024,19.37875893937124,18.458664859288973,10.591975,11.6079288888889
104.268997192383,30.3231925964355,8.16,-4.70827777,-4.756874179,-4.938767844,-4.81536723,-4.484526881,-4.030047458,-4.220282416,-4.752871761,-4.765151511,18.964201729687574,18.47112983722016,9.8719,10.76899111111112
104.268272399902,30.3230991363525,17.02,-4.911134276,-4.889196576,-5.072264338,-4.830888704,-4.727605073,-4.315893604,-4.285173163,-4.975089143,-5.017695749,19.21205828391257,18.434705506339856,14.870275000000005,14.570134126984142
104.268371582031,30.3230991363525,16.92,-4.825077747,-4.8284116,-5.149180112,-4.830888704,-4.68318932,-4.193480014,-4.285173163,-4.825581027,-5.017911271,19.12535295305836,18.3485493462952,9.397766666666662,11.190922777777779
104.268478393555,30.3230991363525,16.53,-4.824948604,-4.791475431,-5.204380905,-4.830684064,-4.597963136,-4.193428802,-4.276211999,-4.81108203,-4.901847313,19.253986689411025,18.34744549564409,9.278366666666663,11.505305555555559
104.268997192383,30.3231029510498,11.0,-4.708859015,-4.721475826,-4.938767844,-4.81536723,-4.496967122,-4.030047458,-4.220282416,-4.753142524,-4.814532736,19.091903803317592,18.52873518559048,9.76245,10.678160555555563
104.269104003906,30.3231029510498,8.5,-4.708741458,-4.705036575,-4.919363264,-4.782881419,-4.449136077,-4.030047458,-4.17673326,-4.753088074,-4.814948681,19.15021218397507,18.54391502292833,9.77143333333333,10.010871111111111
104.269203186035,30.3231048583984,8.49,-4.709208049,-4.638477695,-4.918779046,-4.782881419,-4.437815369,-4.053535086,-4.176496158,-4.753358895,-4.814913967,19.392222849937497,18.64446984959975,10.486116666666662,10.56027555555555
104.269309997559,30.3231048583984,8.21,-4.709675064,-4.688443462,-4.919831727,-4.801073368,-4.415553017,-4.126485793,-4.168406333,-4.671384738,-4.781810105,19.213082843784463,18.424222963093243,9.845616666666665,10.020470000000001
104.269515991211,30.3231067657471,8.77,-4.710724524,-4.759570622,-4.784747536,-4.784927632,-4.462039306,-4.038505092,-4.151080672,-4.595446618,-4.674411213,18.963418640296112,18.27270736777024,9.851174999999998,10.850727857142862
104.269622802734,30.3231067657471,9.8,-4.729927783,-4.759120239,-4.784747536,-4.784927632,-4.415816935,-3.994317876,-4.142827693,-4.595400435,-4.781943804,19.03344699711777,18.25051990726694,9.760275,10.931641746031755
104.269721984863,30.3231067657471,8.25,-4.730522176,-4.816545631,-4.860884517,-4.834783429,-4.394420189,-3.994111712,-4.118691509,-4.547355815,-4.631865691,18.834164950433177,17.983860150831244,9.676793333333327,10.954263412698422
104.268585205078,30.3230094909668,20.96,-4.826129789,-4.829980282,-5.178381241,-4.76607061,-4.559159602,-4.229955946,-4.276211999,-4.857996451,-4.978244147,19.12355909979184,18.42194580496706,9.311566666666666,12.572642222222221
104.268684387207,30.3230113983154,20.37,-4.826653059,-4.793337632,-5.028589285,-4.76607061,-4.497111143,-4.203309614,-4.276211999,-4.857935472,-4.901847313,19.253387271045085,18.547715940160515,10.310416666666663,12.343346111111119
104.26879119873,30.3230113983154,17.92,-4.827179742,-4.831432658,-4.981977911,-4.815870409,-4.484881074,-4.167877595,-4.286076948,-4.827391466,-4.901809192,19.12216336306983,18.422194267221528,10.658399999999997,12.345606111111117
104.269309997559,30.3230152130127,13.22,-4.710257019,-4.723315256,-4.919831727,-4.801073368,-4.371581712,-4.142865937,-4.185847509,-4.797580975,-4.750155516,19.09034548173821,18.5577874873658,9.814783333333333,10.93641611111112
104.269622802734,30.3230171203613,11.65,-4.730522176,-4.759120239,-4.822829529,-4.784927632,-4.439909893,-4.009234786,-4.160241636,-4.633123815,-4.689276797,19.035560906676977,18.30315799285708,9.842316666666663,11.14889555555556
104.269721984863,30.3230171203613,11.0,-4.731116922,-4.816545631,-4.860884517,-4.752553099,-4.394420189,-3.994276418,-4.118691509,-4.595446618,-4.815954381,18.836277213972096,18.127472925783827,10.101656666666669,11.143168968253978
104.268997192383,30.3229217529297,19.8,-4.710022417,-4.721909043,-5.076108764,-4.815870409,-4.486157786,-4.023360003,-4.240030847,-4.768140307,-4.849189054,19.09451868735244,18.50879720442393,9.442593333333331,10.81382388888889
104.269104003906,30.3229236602783,19.99,-4.709907515,-4.721909043,-4.919831727,-4.689997354,-4.485803058,-4.023360003,-4.221475223,-4.768140307,-4.831763614,19.09410795471277,18.67995406662608,9.499718333333334,11.041301666666675
104.269309997559,30.3229236602783,16.88,-4.710839519,-4.759453036,-4.899639583,-4.689997354,-4.371581712,-4.143107049,-4.212570923,-4.829087569,-4.750155516,18.964244458099216,18.690961246494503,9.774274999999996,11.13454000000001
104.249130249023,30.3227195739746,14.27,-4.423185695,-4.35224376,-3.915468517,-4.104340423,-3.857980713,-3.585649339,-3.570982151,-3.901959993,-4.228449821,19.41150742056857,18.576135637752603,8.402915,10.300712777777795
104.249237060547,30.3227195739746,17.2,-4.423532324,-4.340887212,-3.900882528,-4.104340423,-3.959834261,-3.742609646,-3.629389136,-3.902068979,-4.458127552,19.457292088550247,18.64380880394761,8.402915,10.300712777777795
104.24934387207,30.3227214813232,12.25,-4.423879306,-4.249891593,-3.930896504,-4.080212081,-3.996244863,-3.742609646,-3.757765368,-4.166097289,-4.556886115,19.819980177925373,19.15057032544773,8.830025,10.396262777777796
104.249443054199,30.3227214813232,11.68,-4.424226253,-4.340887212,-3.931230157,-4.113899158,-3.959834261,-3.709362165,-3.792222704,-4.266456585,-4.623921642,19.459956382455204,19.1544318829992,8.863924999999998,10.423079444444463
104.249549865723,30.3227214813232,11.99,-4.512823162,-4.330665457,-3.931230157,-4.065209813,-3.97425517,-3.709362165,-3.780624482,-4.266456585,-4.710908416,19.836947295263485,19.14286741310708,8.863924999999998,10.581907222222238
104.268997192383,30.3228321075439,23.54,-4.748898785,-4.854063059,-5.078723216,-4.800577068,-4.485873812,-4.077637796,-4.240284797,-4.783087827,-4.849404661,18.76923828061726,18.297806818659204,10.281468809523808,11.62921888888888
104.269104003906,30.3228321075439,23.55,-4.710489709,-4.759453036,-4.900326064,-4.767602644,-4.450845662,-4.077637796,-4.23126185,-4.768360112,-4.849189054,18.962995231020187,18.559579925369786,9.95393333333333,11.485633888888891
104.269309997559,30.3228340148926,22.77,-4.711422256,-4.797302678,-4.861212305,-4.676063174,-4.428025336,-4.135575749,-4.23126185,-4.829087569,-4.750155516,18.833323139011668,18.68315198211303,9.982194999999994,11.459670555555558
104.26993560791,30.3228378295898,19.04,-4.733263884,-4.659506701,-4.902974599,-4.755480864,-4.489071791,-4.055424203,-4.152743394,-4.6597264,-4.816093142,19.401744508764835,18.48155653425622,10.182433333333329,10.980175555555556
104.24934387207,30.3226299285889,17.88,-4.512442721,-4.272683796,-3.930896504,-4.072451153,-3.960037875,-3.742609646,-3.769068093,-4.166242767,-4.557016198,20.06583151517924,19.08735338333273,8.830025,10.56684055555557
104.249443054199,30.3226318359375,15.46,-4.512823162,-4.272683796,-3.946609728,-4.04947975,-3.996244863,-3.709513511,-3.804116113,-4.266618418,-4.624062002,20.06726585044919,19.243404949107862,8.863924999999998,10.581907222222238
104.249549865723,30.3226318359375,14.22,-4.513297365,-4.330665457,-3.931605138,-4.04947975,-3.996413872,-3.709513511,-3.781212804,-4.266618418,-4.711062846,19.83873243033233,19.155156184410043,8.863924999999998,10.581907222222238
104.268997192383,30.3227424621582,24.34,-4.749504888,-4.874315808,-4.984728765,-4.852805932,-4.485873812,-4.077863021,-4.240132924,-4.783367537,-4.849584568,18.701668987593138,18.25059369271607,10.590502142857142,11.992054920634923
104.269104003906,30.3227424621582,23.74,-4.749385144,-4.835310808,-4.841295358,-4.852805932,-4.450845662,-4.077863021,-4.240030847,-4.783087827,-4.849368918,18.835818264117165,18.3770166032518,10.57532214285714,12.004159920634926
104.270355224609,30.3227500915527,18.9,-4.679587643,-4.644050175,-4.702325297,-4.651313129,-4.332909377,-4.079981561,-4.064556802,-4.673672049,-4.591706802,19.265523590550146,18.636358663296125,10.17858333333333,11.004277222222228
104.249237060547,30.3225402832031,18.87,-4.512536353,-4.317912793,-3.893508405,-4.088832743,-3.959834261,-3.72030169,-3.740885065,-4.166242767,-4.494458023,19.886202736846712,19.00824851373609,8.830025,10.56684055555557
104.249443054199,30.3225402832031,19.42,-4.513297365,-4.353937181,-3.931687769,-4.089256515,-3.996456432,-3.709513511,-3.786936464,-4.266780278,-4.711031896,19.747337153772406,19.103350368323014,8.863924999999998,10.581907222222238
104.268898010254,30.3226509094238,26.53,-4.768118157,-4.85369008,-4.940797422,-4.851447768,-4.498116521,-4.152059231,-4.240589196,-4.943446357,-4.903256204,18.83833251628073,18.52620392875176,16.585483333333332,17.853308333333363
104.268997192383,30.3226509094238,26.09,-4.750111143,-4.895505036,-4.881307879,-4.888016242,-4.463009534,-4.086061173,-4.240284797,-4.79854678,-4.849764221,18.63124803434937,18.23998603687911,10.51117214285714,12.41908936507937
104.26921081543,30.3226528167725,24.5,-4.750478433,-4.835310808,-4.881307879,-4.753400371,-4.450845662,-4.094190421,-4.250055093,-4.783311111,-4.849548529,18.839683937334087,18.47080867827888,10.673538809523809,11.890574365079368
104.269729614258,30.3226566314697,19.86,-4.733501991,-4.839451236,-4.92347083,-4.838279587,-4.500130735,-4.127815093,-4.187332733,-4.74194493,-4.81637044,18.765215593762463,18.245374142369545,10.407536666666664,12.01192603174604
104.270042419434,30.3226566314697,20.39,-4.734936277,-4.710577519,-4.905278568,-4.756522113,-4.489428178,-4.087652059,-4.178963969,-4.647668778,-4.720627444,19.223814714898737,18.410686850666607,10.048383333333328,10.79696222222223
104.270141601562,30.3226585388184,23.12,-4.734818371,-4.821921658,-4.753383008,-4.740517092,-4.489356758,-4.087606655,-4.153946153,-4.635226696,-4.72043996,18.830709697953097,18.26516797588353,10.395551666666664,11.854723333333345
104.270355224609,30.3226585388184,24.0,-4.680152144,-4.629316435,-4.702325297,-4.651313129,-4.332970099,-3.95350351,-4.095951508,-4.635417799,-4.591679811,19.321211991282297,18.64531511231841,9.877693333333331,10.993990000000007
104.270454406738,30.322660446167,23.67,-4.680605279,-4.598866346,-4.75407668,-4.556146944,-4.332909377,-3.953463806,-4.064556802,-4.610190745,-4.591815349,19.434389779193623,18.68858887555489,9.77774333333333,10.736593968253976
104.249031066895,30.3224487304688,25.71,-4.512156022,-4.295108485,-3.885910947,-4.105345459,-3.884542474,-3.58588698,-3.660151347,-3.920675717,-4.22861137,19.97522902234516,18.70271816577468,8.402915,10.47167944444446
