Longitude,Latitude,depth,Band_1,Band_2,Band_3,Band_4,Band_5,Band_6,Band_7,Band_8,Band_10,stumpf,log-linear,random_forest_prediction,random_forest_depth
104.273414611816,30.3019218444824,24.09,-5.517277561,-5.790225505,-5.949502608,-5.909761289,-5.485394009,-5.132896145,-5.363077602,-5.952972588,2.69161555519295,18.428280760841574,17.93713072073731,20.61379999999997,20.803333333333335
104.267463684082,30.3191242218018,20.28,-4.786075475,-4.934441612,-5.421051652,-4.902870145,-4.826608627,-4.505318817,-4.686345178,-5.280899814,3.32333829734381,18.701056783490003,19.162295876022498,20.4194,21.48243198412698
104.266143798828,30.3155078887939,16.58,-5.090055724,-4.932567127,-5.198957883,-5.250377431,-4.951824369,-4.633982975,-4.965270142,-5.345375197,3.32486515721139,19.696953921827827,19.266802411275936,19.688541666666666,18.39836206349202
104.270385742188,30.3046112060547,23.29,-5.750517926,-5.599845356,-6.218906833,-6.136382849,-5.624493399,-5.453684774,-5.623991812,-5.712767161,2.8195739830291,19.61300083019429,17.345376275288064,20.02910000000001,19.91560277777776
104.256500244141,30.3108501434326,16.14,-5.215635993,-5.238356758,-5.701685124,-5.431921401,-4.882481899,-4.59677265,-4.811813053,-5.81999459,3.08325582023943,19.122320577810825,19.02248512834605,17.01345,16.04408611111112
104.273216247559,30.3005676269531,13.39,-5.716524058,-5.752980121,-5.751011154,-6.155001931,-5.367992459,-5.009262663,-5.492424355,-5.669990046,2.71601663240112,19.09117877749233,16.62628849138244,17.803995833333346,14.414799999999959
104.267562866211,30.3204784393311,15.63,-4.757287816,-4.863242291,-5.138947464,-4.931854835,-4.722776839,-4.364709196,-4.484265827,-5.058467841,3.38170094952214,18.837164899064163,18.78748301953737,20.05402666666666,16.357482222222227
104.270072937012,30.3047008514404,29.02,-5.553969986,-6.006310923,-6.293905784,-5.856024804,-5.660537252,-5.551179908,-5.739100781,-6.122584538,2.55637164240123,17.958372569886222,18.79437590021109,22.3746,23.424895238095306
104.268676757812,30.3101978302002,14.3,-5.252561707,-5.338020703,-5.747037549,-5.344423615,-5.4187838,-5.110006239,-5.366227798,-6.003962651,3.00801898,18.93444567977133,20.643872210652635,18.134799999999974,16.469001785714205
104.260032653809,30.3120441436768,27.18,-5.138240222,-5.114692101,-5.514085403,-5.16796154,-5.159220061,-4.747017456,-4.723580806,-5.266980758,3.17908967276592,19.26531770877884,18.35657468605368,23.58128452380952,23.18107388888886
104.265609741211,30.3165874481201,26.34,-4.949203074,-5.011850826,-5.301249015,-5.030448419,-4.980634141,-4.669469508,-4.957114775,-5.635980005,3.26075589428061,18.98990141201025,20.072499441377616,24.25279999999999,23.982242857142847
104.273101806641,30.3020095825195,24.0,-5.514200203,-5.687107321,-6.006756804,-5.723559727,-5.418721242,-5.278855013,-5.27898431,-6.161674088,2.75993323999028,18.702685341548403,19.36414715273137,16.758200000000002,20.372743333333343
104.272895812988,30.3018283843994,23.5,-5.515389175,-5.375496689,-6.009538682,-5.64234711,-5.248438405,-5.203165487,-5.305970781,-5.950534436,2.98021057443484,19.60107336853514,19.310150918276342,22.44995,22.844566666666708
104.275619506836,30.299768447876,19.29,-5.74564395,-5.639396989,-6.360898876,-6.415353006,-5.51175096,-5.199610212,-6.196418357,-6.325810177,2.79233771696455,19.487671544188345,26.94640060124142,20.240000000000023,20.312277777777766
104.261154174805,30.3145771026611,19.56,-5.093964511,-5.234599135,-5.491613112,-5.337842415,-5.123055504,-4.869103774,-4.931288954,-5.498681726,3.08612808847608,18.756679860316552,18.85398374088957,21.16488333333333,22.59568666666669
104.264434814453,30.3076457977295,10.97,-5.246633298,-5.270923182,-5.690638242,-5.397842399,-5.299431848,-4.802510255,-5.02645333,-5.305303089,3.05846972422563,19.11802080335892,18.10095762658625,17.211366666666663,12.414328571428557
104.269104003906,30.3088455200195,18.06,-5.375389488,-5.391356177,-5.927248268,-5.55058309,-5.317634913,-5.122077673,-5.381293809,-5.752993475,2.968523724,19.144519641149543,19.169680390651447,17.722366666666655,17.269699999999997
104.274154663086,30.3008422851562,19.35,-5.576024789,-5.2926912,-5.6641688,-5.659007344,-5.904750748,-5.165000369,-5.528089887,-6.239386151,3.04201046534859,20.023931681979576,21.485474719256164,20.83253333333333,20.51492444444445
104.27099609375,30.306058883667,13.6,-5.387153829,-5.333610154,-5.827922789,-5.802504672,-5.475746134,-5.38587777,-5.692824108,-6.236340092,3.01130936673802,19.35102998703246,22.08807010977485,19.584049999999987,17.61118444444443
104.273857116699,30.2991256713867,17.26,-5.546801663,-5.473246712,-5.551175651,-5.557442819,-5.32290963,-5.080596143,-5.220132317,-5.154514773,2.90896551557448,19.404050818857343,17.320311968671827,13.561850000000003,12.785681111111106
104.274147033691,30.3016548156738,19.54,-5.523806638,-5.529816701,-5.494133746,-5.77805154,-5.491553087,-5.233404142,-5.258849209,-5.823587148,2.86861075307317,19.174483825534537,18.66338960532775,19.044999999999973,19.338345238095187
104.264831542969,30.3096332550049,11.59,-5.003238692,-5.114177418,-5.808654932,-5.241425113,-4.565243269,-4.002355214,-4.554605025,-4.156647638,3.17949403442246,18.84055248276823,16.262696768815275,6.847199999999995,8.117191666666669
104.268249511719,30.3120002746582,17.37,-5.19811078,-5.415691529,-5.543971297,-5.381913434,-5.231153553,-4.914055676,-5.144468317,-5.885461908,2.95068631575477,18.538958509386102,19.704946208415045,19.10961666666666,20.633079999999975
104.258262634277,30.3114929199219,18.67,-5.190446907,-5.40398417,-5.397641343,-5.319397601,-4.980643496,-4.641038171,-4.936516803,-5.312523161,2.95925314661368,18.549779005788707,18.025661141892783,18.46911666666669,18.76209055555552
104.272369384766,30.3029079437256,17.91,-5.634415967,-5.505714711,-6.192891391,-6.246888108,-5.574070156,-4.976806165,-5.412343707,-5.768759246,2.8857240960503,19.55899660211969,16.929922474917493,16.976666666666667,17.23669285714286
104.267608642578,30.3140716552734,27.09,-5.171768709,-5.145997128,-5.340797472,-5.195383858,-5.161998917,-4.917252708,-5.149440368,-5.665958374,3.15457919687926,19.271707080571588,19.93725514155871,23.49154166666667,25.071516666666668
104.267761230469,30.3215618133545,21.81,-4.921055182,-4.896783785,-5.131361012,-4.927104431,-4.630505943,-4.361240029,-4.492532721,-5.20014063,3.3541134318261,19.27129465774408,18.856734283744977,20.448519999999988,20.769182777777782
104.269943237305,30.3078575134277,12.59,-5.256310676,-5.784191037,-5.747598737,-5.405910934,-5.518720574,-5.110680729,-5.206284632,-6.091093029,2.69554769567294,17.67846523616919,19.469047650852023,18.540249999999997,14.737686111111097
104.269287109375,30.3120956420898,21.37,-5.174445367,-5.322126022,-5.721802747,-5.327440462,-5.186965802,-5.078241397,-5.195038542,-5.848285312,3.01989408786779,18.74295918267117,19.89745920650377,20.746624999999977,20.8164305555555
104.273635864258,30.3003883361816,20.91,-5.67131446,-5.536403974,-5.968933274,-5.741491814,-5.903161072,-5.031027325,-5.344145751,-6.065451749,2.86395439936871,19.57417626267346,18.90844788148389,19.168201428571425,19.350634126984076
104.272888183594,30.3027305603027,11.75,-5.594389313,-5.726801965,-5.996155451,-6.004510468,-5.169279543,-5.54671404,-5.174179684,-5.944926029,2.73335375931961,18.82146690835799,17.692483549266452,17.41003571428571,16.00970833333332
104.257957458496,30.3112201690674,14.41,-5.103637299,-5.189937033,-5.711355465,-5.290598605,-4.886660144,-4.613070755,-4.814942411,-5.108299013,3.12046023839494,18.923640862628588,17.793501257166536,15.017266666666648,15.053650476190478
104.267967224121,30.3214721679688,21.77,-4.923082688,-4.856650985,-5.082164246,-4.909691289,-4.577480468,-4.383691365,-4.54256647,-5.11559549,3.38714144124659,19.41048930687652,18.8723633468876,18.58077499999999,19.959191428571454
104.267295837402,30.3140697479248,21.31,-5.169525934,-4.99439122,-5.305779725,-5.170473106,-5.183803875,-4.747427041,-5.148010658,-5.739216998,3.27478993246735,19.745044541750783,20.349741826530657,21.442091666666663,21.0136611111111
104.268249511719,30.3120899200439,17.07,-5.19715144,-5.313761415,-5.583352981,-5.350728954,-5.230389564,-4.970600461,-5.099057058,-5.885461908,3.02616250448867,18.837817673234355,19.86902939888237,18.89749999999999,18.330351666666644
104.267311096191,30.3123550415039,16.82,-5.250041161,-5.185165518,-5.355306875,-5.529858904,-5.058795363,-5.065443856,-5.029167934,-5.423588447,3.12414901010817,19.390596890170656,18.72610671796143,17.58811666666667,20.667061111111103
104.267730712891,30.3119068145752,23.07,-5.293422703,-5.085972128,-5.913210812,-5.43990454,-5.204416959,-4.931855545,-5.239433609,-5.682719303,3.20172141250463,19.832348195552072,19.406610705822946,18.8167,22.141878333333267
104.257553100586,30.3098640441895,12.83,-5.086180386,-5.384936282,-5.224643747,-5.248304871,-4.892479402,-4.604490783,-4.598380338,-5.318143327,2.97324866601539,18.2825464135627,17.93399454099655,15.544275,13.86713888888889
104.27278137207,30.3038139343262,8.32,-5.581709551,-5.668852168,-5.628588773,-5.704799623,-5.435466721,-5.321150037,-5.293920099,-5.298198839,2.77227337626116,18.946286088124623,17.042281935392428,15.885183333333329,12.747973333333297
104.269165039062,30.314079284668,20.63,-5.213759155,-5.29767582,-5.526432852,-5.204948724,-5.055208421,-4.738799474,-5.15727818,-5.507974815,3.03825381700956,18.93698846781004,19.027594294102148,20.97156666666665,20.812169393939367
104.26114654541,30.3154792785645,20.6,-5.084519601,-5.19770941,-5.344643025,-5.014751736,-4.856156627,-4.71881746,-4.94439168,-5.462208967,3.11446012234383,18.839758516800487,19.2120007065444,21.920150000000003,21.745259444444414
104.266830444336,30.3205642700195,15.47,-4.64260103,-4.781380771,-4.967224626,-4.788438707,-4.705053105,-4.320831433,-4.470365202,-5.247693306,3.44970624607448,18.71677112994272,19.494880029492368,18.40890000000001,16.67943166666663
104.271751403809,30.3026332855225,13.77,-5.632683343,-5.397366957,-6.350565036,-5.842884517,-5.573503977,-5.169742248,-5.219508126,-5.586763873,2.96410715384337,19.87137173004936,17.072038633719547,17.76650000000001,17.74152499999998
104.273307800293,30.3028240203857,16.53,-5.690505461,-5.727983585,-6.063078235,-5.718210711,-5.270208141,-4.960057328,-5.357312166,-5.994890808,2.73256790361567,19.087850828211373,18.004414598812126,16.328599999999984,16.41736944444443
104.260124206543,30.3134880065918,25.57,-5.420825335,-5.127419838,-5.496854281,-5.367875014,-5.147225182,-4.724119092,-4.795309995,-5.12642242,3.16910432850733,20.082630889989048,17.60460151119825,18.04830000000001,21.91537055555557
104.266700744629,30.3102760314941,17.1,-5.44985585,-5.575947106,-5.72388273,-5.662507148,-5.139340175,-5.168442345,-5.381883311,-5.690366391,2.83619259325671,18.828709475296563,18.512927655505976,17.83793333333334,20.058941666666662
104.26530456543,30.3160438537598,5.94,-5.001751742,-4.945902098,-5.435975834,-5.190595041,-5.00446211,-4.730154524,-5.101153835,-5.637864957,3.31401474462947,19.37220110624662,20.141627392050893,17.968626666666676,16.304252777777734
104.26033782959,30.3131275177002,24.62,-5.102273505,-5.243564694,-5.538076622,-5.405258023,-4.979576716,-4.713062202,-4.881622386,-5.362134594,3.07927916456663,18.75545525379528,18.302489484139272,23.03244999999999,22.679857129629614
104.267707824707,30.3143424987793,24.76,-5.057248313,-5.040810027,-5.474839018,-5.414316938,-5.02740147,-4.916063624,-5.148008775,-5.628913551,3.23758528298436,19.243974151679765,19.82925008857295,23.348467619047625,22.837312777777758
104.265731811523,30.3147830963135,17.48,-5.040407681,-5.178246189,-5.352525467,-5.281265474,-4.993017295,-4.678472206,-4.948811629,-5.518695759,3.12950530106264,18.76026296790081,19.15814241236845,20.890213333333328,19.651047222222203
104.270889282227,30.3059673309326,14.49,-5.463674925,-5.679404853,-5.779106054,-6.00422815,-5.475875817,-5.327714153,-5.69222709,-6.236990372,2.76513105882409,18.57825821454722,20.782942310187497,19.02884166666668,18.047922777777774
104.263008117676,30.3168430328369,26.08,-4.821266459,-4.950208341,-5.518309705,-5.272942459,-5.070683319,-4.813365584,-4.805006427,-5.492384014,3.3105166083995,18.76767250879567,19.413189825870663,23.372333333333327,23.76836746031746
104.267753601074,30.3223743438721,26.61,-4.785062599,-4.912140332,-5.003789368,-4.884550844,-4.654978335,-4.239622903,-4.388322487,-5.174171993,3.34153803225164,18.770265694912155,18.87032455261691,24.37449999999997,23.455088888888913
104.265922546387,30.3165893554688,26.79,-4.92807667,-4.922954205,-5.21613077,-5.118029198,-4.944044729,-4.714895249,-4.957434881,-5.538939171,3.33270367344496,19.208478909745907,19.98798180375305,26.71605000000001,26.142855000000086
104.264221191406,30.3080062866211,11.86,-5.241998687,-5.542781706,-5.776206767,-5.39237571,-5.240843085,-4.719825175,-4.94404749,-5.435587732,2.85945474233954,18.305640313997287,17.56299557871223,16.955849999999995,12.129604444444439
104.267631530762,30.3113651275635,16.45,-5.442705376,-5.383782629,-5.86493543,-5.696695092,-5.231460522,-5.075059627,-5.349318742,-5.933099993,2.97409858513505,19.365152373781115,19.434342225437,16.206399999999988,16.915588888888884
104.267707824707,30.3147029876709,21.35,-5.027410394,-5.062556823,-5.335409927,-5.190789145,-5.132742928,-4.760529734,-5.144763852,-5.528983329,3.22027422204417,19.080077639130565,19.826270686411792,23.142141904761903,23.72553865079365
104.270378112793,30.3053340911865,20.41,-5.743186888,-5.881469763,-7.640340217,-5.951853513,-5.696621334,-5.358113739,-5.694782283,-6.238801576,2.63317639646386,18.81616698221532,0.7937406874693274,20.704300000000018,19.497727777777744
104.269836425781,30.3081283569336,22.14,-5.25244232,-5.081956589,-5.418595428,-5.530748465,-5.387170865,-5.154484648,-5.205594364,-6.405688268,3.20489665420388,19.72051679141288,23.451351470205296,20.9690219047619,21.256244444444402
104.272148132324,30.3043518066406,7.18,-5.52817308,-5.658013392,-5.756204122,-5.827312031,-5.430019422,-4.841960888,-5.59747528,-5.455806186,2.7796346356453,18.82382470609994,17.698635126142953,18.351545833333333,10.642616666666637
104.256401062012,30.310489654541,15.51,-5.157318733,-5.303829123,-5.268835314,-5.210377724,-4.939622332,-4.611100375,-4.917649214,-5.503398648,3.03362276473211,18.74484991923657,18.81939409451781,19.273266666666665,15.263377777777762
104.271339416504,30.3021812438965,23.49,-5.587923297,-5.544866237,-6.119350418,-5.557422605,-5.866939167,-5.058795308,-5.539424118,-5.728435376,2.85798588486817,19.31460527183964,18.49184474300928,19.62135,21.175961349206325
104.274253845215,30.3012046813965,18.95,-5.447280972,-5.574156083,-5.966050551,-5.82877941,-5.759076471,-5.262155031,-5.493998814,-6.117372787,2.83744291785487,18.82629561900368,19.903270044823344,18.084121666666658,19.64774999999999
104.268775939941,30.3108291625977,9.35,-5.501886029,-5.332959141,-6.006131719,-5.398045346,-5.353674924,-5.127943858,-5.305683226,-5.814548526,3.01179535211748,19.689001032989125,19.201403820040284,15.707345000000007,13.60401666666667
104.269920349121,30.3102951049805,22.85,-5.564831601,-5.607254322,-5.757453597,-5.541452544,-5.365003448,-5.139150184,-5.373234485,-6.010607047,2.8144464885435,19.07128581464437,19.34926736082388,20.66362500000001,20.79564682539681
104.263809204102,30.3079147338867,9.12,-5.177757665,-5.20333829,-5.554592431,-5.487146475,-4.970263954,-4.766048404,-4.740097803,-5.099743367,3.11012139257021,19.112976967343144,17.54555716095844,14.511949999999995,11.23833499999998
104.261772155762,30.3153915405273,16.78,-5.062380699,-5.000383013,-5.417079654,-5.152066214,-4.971338973,-4.593818844,-4.947875929,-5.409423482,3.26996831128261,19.38954914015548,19.23065368177157,20.547979999999992,21.002041428571424
104.257957458496,30.3114910125732,15.96,-5.188157975,-5.369130803,-5.577142743,-5.534365588,-4.959572877,-4.58578956,-4.95404791,-5.362455484,2.98491527752735,18.64542427348769,17.840190072840752,17.890900000000002,17.844593888888866
104.2675781,30.3177719116211,25.82,-4.927220372,-4.860737318,-5.273652348,-5.051288344,-4.721132748,-4.462805326,-4.815281907,-5.603252675,3.38376782716224,19.410455365195133,19.963523876682537,24.91069999999999,25.12827595238095
104.269874572754,30.3167018890381,13.89,-4.997996351,-5.059525121,-5.329008922,-4.947226173,-4.903444497,-4.559413047,-4.552982252,-5.185437183,3.22268292919552,18.995600733428915,18.49897199628773,15.896414999999996,14.281621507936524
104.267860412598,30.3225555419922,26.57,-4.784431054,-4.830817773,-5.003536606,-4.959589354,-4.654893568,-4.239355555,-4.388262882,-5.012565808,3.40852425799518,19.036329938253004,18.658265935855308,26.584399999999988,26.060863333333298
104.269744873047,30.3067741394043,15.7,-5.530258765,-5.805473018,-5.862948518,-5.69989425,-5.312971237,-5.315996798,-5.465845256,-6.103972932,2.68171697217775,18.4240626703118,19.26170243870808,18.24707500000001,17.17141111111113
104.270881652832,30.3072319030762,14.07,-5.532705944,-5.619823177,-6.044520017,-5.418156161,-5.235696154,-4.993694432,-5.348628434,-5.903480682,2.80577482092974,18.943980485788018,18.733453057272644,18.04554000000001,17.142104444444463
104.261512756348,30.3085327148438,13.19,-5.383989071,-5.334601956,-5.352317443,-5.229643136,-5.056880741,-4.739261669,-4.931367866,-5.340018442,3.01056913530032,19.33869265641616,18.10773175028247,18.34908333333333,13.309330000000005
104.274154663086,30.3008422851562,19.73,-5.576024789,-5.2926912,-5.6641688,-5.659007344,-5.904750748,-5.165000369,-5.528089887,-6.239386151,3.04201046534859,20.023931681979576,21.485474719256164,20.83253333333333,20.51492444444445
104.269874572754,30.3172416687012,7.38,-4.853730493,-4.876594318,-5.422509559,-5.045767905,-4.829981871,-4.50745664,-4.590631662,-5.020292017,3.37069938753197,19.116129081428625,18.511205111112627,18.28575,11.649572222222213
104.269714355469,30.310474395752,22.79,-5.476560226,-5.311051162,-5.496033621,-5.650261592,-5.305181528,-5.048694923,-5.371109945,-6.00707952,3.02819637687229,19.68127960756877,20.1915089762001,22.13370000000001,22.137383333333286
104.263320922852,30.3168449401855,24.95,-4.887878301,-4.867072848,-5.346114939,-5.172867267,-4.856674713,-4.749770658,-4.821655904,-5.524593269,3.3785420724643,19.260419800277333,19.762600804760147,25.216983333333328,25.525858809523797
104.270782470703,30.3064193725586,10.94,-5.586499629,-5.768480063,-5.635450151,-5.752227905,-5.649819744,-5.245516789,-5.688204658,-6.058335693,2.70582388111949,18.68471995426276,19.769593315409416,15.478900000000005,18.661288611111104
104.259391784668,30.3142051696777,27.45,-5.264176902,-5.316662849,-5.639361754,-5.481344765,-5.071595754,-4.734222777,-4.944503211,-5.462896256,3.02398668896946,19.033517395670373,18.114449336960885,20.772683333333333,23.489992222222238
104.27269744873,30.3010158538818,19.28,-5.609665025,-5.79188159,-6.59443631,-5.729277731,-5.75118567,-5.026143554,-5.553860809,-5.956174474,2.69053787481528,18.68634454134687,17.68626193145003,21.628499999999985,19.434283333333273
104.26879119873,30.3089351654053,16.97,-5.235316884,-5.352535299,-5.587678928,-5.513120481,-5.184728043,-5.075058137,-5.32123875,-5.750274174,2.9972168001381,18.838820301905145,19.60971027214055,17.204385714285696,17.73328611111117
104.26789855957,30.3165092468262,22.35,-4.870695475,-4.721008707,-5.287708726,-5.061989931,-4.991696709,-4.635030832,-4.790612528,-5.614482455,3.5004497441511,19.69578867134811,20.23199664420869,23.642084999999994,23.552033412698485
104.269721984863,30.3094806671143,15.12,-5.448848238,-5.497062619,-5.8180899,-5.788543648,-5.236338632,-5.099006125,-5.377830322,-5.968211632,2.89189650293172,19.0517248471443,19.287527258007845,16.038633333333316,15.552983333333332
104.256401062012,30.310489654541,15.6,-5.157318733,-5.303829123,-5.268835314,-5.210377724,-4.939622332,-4.611100375,-4.917649214,-5.503398648,3.03362276473211,18.74484991923657,18.81939409451781,19.273266666666665,15.263377777777762
104.266632080078,30.3191184997559,15.28,-4.72325619,-4.700387381,-5.199011683,-4.957077368,-4.949772178,-4.515308268,-4.574302967,-5.380431033,3.51789288667712,19.270166117456483,19.695186604238465,21.677291666666665,20.095994444444433
104.267036437988,30.3207454681396,12.36,-4.753134337,-4.709269805,-5.159282361,-4.839304068,-4.886690812,-4.383941332,-4.505680284,-5.22513321,3.51037263818027,19.341506771476787,19.361409804645625,17.472349999999995,18.24101444444442
104.272277832031,30.3011035919189,20.77,-5.607413889,-5.646198528,-6.988077802,-5.814898282,-5.835941849,-5.132190497,-5.451994029,-6.001584505,2.78768791552917,19.08249267900652,17.25008731242663,19.080266666666663,20.073166666666765
104.266807556152,30.3235416412354,7.05,-4.714344784,-4.899356823,-4.885395608,-4.665056312,-4.477047039,-4.188708518,-4.320074192,-4.836629373,3.35200394780993,18.572570202618948,18.56697283481969,10.909685238095232,11.659761111111095
104.270683288574,30.3059673309326,15.43,-5.463184986,-6.282900265,-6.199607047,-6.250385226,-5.475489431,-5.327824361,-5.650912904,-6.235205734,2.39963409654379,16.999586172419413,15.774428774791811,16.439149999999998,15.777833333333316
104.270065307617,30.3054218292236,26.25,-5.79385067,-5.82444814,-6.369654094,-5.896087997,-5.296397193,-5.174589504,-5.693435654,-6.174710164,2.6694725892319,19.108528297036344,18.623551825915573,20.98274166666665,22.22674444444445
104.262397766113,30.3155765533447,24.84,-5.064731307,-5.151172493,-5.526957364,-5.177226619,-4.953911468,-4.63551994,-4.825664301,-5.257250308,3.15054321590595,18.92095013584077,18.43312362924793,21.38947,23.63038555555557
104.261100769043,30.308349609375,12.73,-5.383750104,-5.4322747,-5.319886618,-5.157235799,-4.897750301,-4.542832184,-4.628660121,-5.393402633,2.93859782677521,19.04895785838795,17.635739858311762,15.430866666666669,13.78704027777779
104.268539428711,30.3146171569824,26.57,-5.203272813,-5.069176742,-5.441458882,-5.302257791,-5.316616631,-4.74851561,-5.150348887,-5.500462129,3.21501987887632,19.610257797105504,19.3731673145001,25.534616666666683,25.524287777777865
104.270805358887,30.3040733337402,16.14,-6.075521849,-5.846733527,-6.154773276,-6.026728151,-5.752898645,-5.113931135,-5.667246022,-6.024098278,2.65519769151368,19.798073266195928,6.750544684775093,17.780749999999983,19.287904444444433
104.268188476562,30.3196697235107,23.99,-4.827204511,-4.812698637,-5.260967403,-4.765367205,-4.714271314,-4.434889343,-4.50076264,-5.166646681,3.42357832949559,19.240258099463205,19.069110150631243,20.2397,20.729471111111092
104.266174316406,30.3113555908203,26.52,-5.189480353,-5.217653481,-5.79889263,-5.465203642,-5.390324536,-4.837561071,-5.340424394,-5.79227803,3.09911256879457,19.10523427116792,19.84934195812244,18.455599999999997,22.365833095238077
104.261512756348,30.3082618713379,13.22,-5.387472821,-5.303198797,-5.291908676,-5.260061617,-4.956770332,-4.637391235,-4.844092916,-5.29057222,3.03409683208496,19.44329724140877,17.920264130553846,16.091301666666666,13.302637222222199
104.267211914062,30.3109111785889,21.49,-5.443682634,-5.117935064,-5.437130559,-5.480585228,-5.315792658,-5.09873788,-5.409754552,-6.087114218,3.17654285957738,20.17982673807541,21.307063197210585,20.524050000000017,21.271433333333263
