Longitude,Latitude,depth,stumpf,log-linear,random_forest_prediction,random_forest_depth
104.267738342285,30.3245391845703,12.25,19.330333401952032,12.935688362584452,10.993506666666663,11.694282222222219
104.267425537109,30.3244476318359,8.49,19.220047614709813,14.010111709220164,9.229415000000005,9.682747857142859
104.267532348633,30.3244476318359,8.82,18.900881201384863,13.52500831085756,10.619129999999998,11.103693015872993
104.267631530762,30.3244495391846,10.89,19.13053221052272,13.044817805328252,10.878876666666663,11.477330317460309
104.267738342285,30.3244495391846,11.56,19.132863749488564,12.8769003593272,11.043856666666665,11.76160166666666
104.267631530762,30.3243579864502,9.57,19.06920692376048,12.996217469550835,10.863893333333332,11.683591111111102
104.267738342285,30.3243598937988,11.0,19.06873794346575,12.875950700591485,11.27134,11.870157222222213
104.249534606934,30.3241653442383,12.29,19.394316331257954,15.1620034048649,9.507178095238093,10.476378888888899
104.267738342285,30.3241786956787,12.14,19.135887630042618,13.331350297037329,11.608133333333331,11.88607055555555
104.249435424805,30.3239841461182,12.78,19.307338318400923,14.513425517080416,9.446339999999998,10.372814603174612
104.267951965332,30.324089050293,12.41,19.40744160542684,13.459412099310075,11.78115833333333,12.161401666666656
104.267120361328,30.32399559,8.67,20.0032863595371,13.40106331262805,10.45471633501634,10.834257301587304
104.267433166504,30.3239974975586,11.2,19.534036567685007,12.726582893862489,11.443000000000008,11.731454999999972
104.267532348633,30.3239974975586,11.73,19.46920167584329,12.579884285229268,11.099040000000004,11.749159999999984
104.267639160156,30.3239974975586,12.22,19.53562184851603,12.805927590306167,11.523966666666665,11.96861111111111
104.268157958984,30.3240013122559,12.39,18.84648595287831,12.61312538746479,11.264766666666668,11.993409444444445
104.249435424805,30.3238048553467,12.49,19.305283560776928,14.199949139408304,9.446339999999998,10.37604238095239
104.267433166504,30.3239059448242,11.51,19.534036567685007,12.916280077607553,11.707458333333332,11.81813777777776
104.268363952637,30.3239116668701,12.37,18.925009165148424,12.499489054847675,11.863983333333328,12.559960000000002
104.268577575684,30.3239135742188,13.36,19.405812635759503,12.128155481532986,11.418058333333333,12.552330000000005
104.249435424805,30.3237133026123,12.61,19.5528906682855,14.229878562701074,9.446339999999998,10.332540000000009
104.267639160156,30.3238162994385,11.33,18.39370253672772,13.079483673268042,11.208891666666666,11.795139523809505
104.26774597168,30.3238182067871,11.36,19.04945843324569,13.64464590627659,11.499216666666678,11.904329999999993
104.267845153809,30.3238182067871,11.63,19.121474589237778,13.815756550382028,11.581656410256413,11.59753436507936
104.268157958984,30.3238201141357,12.31,19.05204917057813,13.42531178091621,11.891249999999996,12.02197880952382
104.268363952637,30.3238220214844,12.22,19.13979489349097,12.805894677323792,12.052183333333325,12.335107222222225
104.267639160156,30.3237266540527,11.13,18.259975016517785,13.71493633649044,11.414074999999997,11.832875079365062
104.267951965332,30.3237285614014,12.41,18.46717241805439,13.465239813924798,11.319801666666663,11.68961634920635
104.268058776855,30.3237285614014,12.4,18.983155227677145,13.770916391295064,11.19331,11.738769126984135
104.268157958984,30.32373047,12.31,19.252078585213724,13.751356316420644,11.31202666666666,11.936882142857169
104.268989562988,30.3237342834473,11.92,19.079371869128835,12.362657261101376,10.99054,11.12161388888889
104.249435424805,30.3235340118408,12.17,19.59794908200979,14.032347855376573,9.446339999999998,10.336426666666675
104.24974822998,30.3235359191895,12.26,19.46208785657413,14.915573438343998,9.52029476190476,10.472776825396835
104.267639160156,30.323637008667,7.59,18.33226263650272,13.78006026938638,11.541674999999993,11.840957777777772
104.26774597168,30.323637008667,8.63,19.05127596172585,14.135045435959585,11.267224999999998,11.690609999999994
104.249435424805,30.3234424591064,11.89,19.68039117822028,14.13494414373539,9.446339999999998,10.306526666666674
104.249542236328,30.3234443664551,11.77,19.681963669978472,14.214980293868331,9.446339999999998,10.337648888888896
104.249649047852,30.3234443664551,11.39,20.08455920549403,14.975190150201607,9.52029476190476,10.357506825396833
104.267539978027,30.3235454559326,7.05,18.83836300470321,14.353958582988357,11.13868,11.493953333333302
104.267852783203,30.3235473632812,9.62,18.91075755303015,13.979270268910712,11.466823076923074,11.572908134920626
104.267951965332,30.3235473632812,10.25,18.4716895885978,13.46691808876254,11.149499999999998,11.527633333333313
104.268264770508,30.3235492706299,11.99,19.25158820064312,13.919438762120784,11.252631410256411,11.76286666666667
104.249443054199,30.3233528137207,11.77,19.681963669978472,14.140165875016772,9.446339999999998,10.295845714285722
