Longitude,Latitude,depth,stumpf,log-linear,random_forest_prediction,random_forest_depth
104.267669677734,30.3196659088135,21.78,18.454074742164124,16.894166079851235,19.769099999999984,19.522164444444435
104.272041320801,30.3053436279297,14.57,19.289051188902704,12.548256102031347,15.15413666666667,14.02291666666666
104.269828796387,30.3090305328369,27.53,18.308709982912404,17.459983405650206,23.37730000000001,25.095473333333338
104.272987365723,30.3041744232178,9.85,17.821944828625703,10.35765994123974,10.424266666666664,9.444515000000013
104.270149230957,30.3080387115479,18.0,18.73173770480281,18.834979321282947,18.09692500000002,17.801912777777787
104.267143249512,30.3202056884766,16.36,19.21869015592756,16.774415784219077,16.63316666666666,16.72728888888887
104.267669677734,30.3199367523193,17.22,18.838241585097705,16.983415707090604,18.71549999999999,18.284531111111082
104.267196655273,30.3138885498047,18.65,19.7479404042341,18.40661015355265,22.220741666666655,17.859690000000032
104.275619506836,30.2994976043701,18.94,19.702743497893977,35.93648356697924,19.024400000000025,19.40862142857148
104.26717376709,30.3168659210205,27.22,19.25673976705903,18.202072962727485,26.751416666666685,26.834983333333277
104.265449523926,30.3101787567139,26.23,18.529927233432744,16.801785287218635,22.105441666666664,22.133969444444457
104.268997192383,30.3090267181396,18.43,18.52859982646896,17.415124313086,17.649399999999993,18.140188888888876
104.267333984375,30.3231830596924,10.2,18.49878303362624,14.581307617436716,10.037728333333323,9.838283888888888
104.269630432129,30.308126449585,27.13,18.84709982729408,18.797879798764487,23.482975000000007,21.40923333333333
104.267021179199,30.3232727050781,13.28,18.503419415858133,14.581592702536645,11.749798333333324,12.209696349206375
104.26749420166,30.3157844543457,26.68,19.64271846701681,16.965900142960667,25.32333666666667,23.420470555555514
104.258163452148,30.3116722106934,18.46,18.542239242454546,14.95332068139755,18.620699999999974,19.083635555555507
104.267028808594,30.321647644043,26.54,18.282783345255385,15.781380989909495,22.24028333333333,22.43687000000002
104.266693115234,30.3114490509033,24.57,17.308874546133723,15.5533969126529,23.146516666666663,23.561706111111086
104.27165222168,30.3019123077393,25.19,18.545234694579705,11.526280709934769,22.02007666666665,23.139721666666656
104.266777038574,30.3140659332275,17.0,18.99041378757736,16.896194804289042,17.388350000000003,16.799716666666672
104.273414611816,30.3019218444824,24.09,18.428280760841574,14.137250785136352,20.61379999999997,21.517622222222222
104.267463684082,30.3191242218018,20.28,18.701056783490003,16.471351132824676,20.4194,21.84719777777775
104.266143798828,30.3155078887939,16.58,19.696953921827827,16.517470681372643,19.688541666666666,17.681087301587255
104.270385742188,30.3046112060547,23.29,19.61300083019429,12.174942600506036,20.02910000000001,19.752988333333306
104.256500244141,30.3108501434326,16.14,19.122320577810825,16.08849686964899,17.01345,15.603755000000014
104.273216247559,30.3005676269531,13.39,19.09117877749233,11.266720540220089,17.803995833333346,14.323544444444405
104.267562866211,30.3204784393311,15.63,18.837164899064163,15.51708175558504,20.05402666666666,16.15459555555556
104.270072937012,30.3047008514404,29.02,17.958372569886222,16.360293674857797,22.3746,24.563783333333404
104.268676757812,30.3101978302002,14.3,18.93444567977133,19.61532597414822,18.134799999999974,16.648966666666578
104.260032653809,30.3120441436768,27.18,19.26531770877884,14.23532691212472,23.58128452380952,24.307313888888896
104.265609741211,30.3165874481201,26.34,18.98990141201025,18.346224023286705,24.25279999999999,23.956443888888902
104.273101806641,30.3020095825195,24.0,18.702685341548403,16.436764193166045,16.758200000000002,21.955481428571428
104.272895812988,30.3018283843994,23.5,19.60107336853514,16.217946575616573,22.44995,23.20212500000005
104.275619506836,30.299768447876,19.29,19.487671544188345,41.44432067419723,20.240000000000023,20.23727499999998
104.261154174805,30.3145771026611,19.56,18.756679860316552,15.623411669977148,21.16488333333333,22.84263500000002
104.264434814453,30.3076457977295,10.97,19.11802080335892,14.12526724078936,17.211366666666663,11.775933333333318
104.269104003906,30.3088455200195,18.06,19.144519641149543,16.520646371194452,17.722366666666655,17.185855555555534
104.274154663086,30.3008422851562,19.35,20.023931681979576,20.9259098598352,20.83253333333333,20.791027777777774
104.27099609375,30.306058883667,13.6,19.35102998703246,23.040595371691765,19.584049999999987,15.650525396825406
104.273857116699,30.2991256713867,17.26,19.404050818857343,11.760389253668537,13.561850000000003,13.509974444444449
104.274147033691,30.3016548156738,19.54,19.174483825534537,14.64511080469063,19.044999999999973,19.473316269841213
104.264831542969,30.3096332550049,11.59,18.84055248276823,10.84783129013418,6.847199999999995,9.228844444444446
104.268249511719,30.3120002746582,17.37,18.538958509386102,17.630682004781658,19.10961666666666,20.584108888888863
104.258262634277,30.3114929199219,18.67,18.549779005788707,14.052941541060756,18.46911666666669,18.719615555555514
104.272369384766,30.3029079437256,17.91,19.55899660211969,12.33252003999966,16.976666666666667,17.210870634920635
104.267608642578,30.3140716552734,27.09,19.271707080571588,17.810388076192755,23.49154166666667,24.9995111111111
104.267761230469,30.3215618133545,21.81,19.27129465774408,15.444475552352616,20.448519999999988,21.137270079365095
104.269943237305,30.3078575134277,12.59,17.67846523616919,17.230860954318985,18.540249999999997,14.686280555555546
104.269287109375,30.3120956420898,21.37,18.74295918267117,17.903462215900912,20.746624999999977,20.71364888888885
104.273635864258,30.3003883361816,20.91,19.57417626267346,15.341854848327264,19.168201428571425,19.42830579365074
104.272888183594,30.3027305603027,11.75,18.82146690835799,12.118348037718889,17.41003571428571,15.554819444444439
104.257957458496,30.3112201690674,14.41,18.923640862628588,13.604845211602044,15.017266666666648,14.99091238095238
104.267967224121,30.3214721679688,21.77,19.41048930687652,15.45962761265132,18.58077499999999,20.50574444444446
104.267295837402,30.3140697479248,21.31,19.745044541750783,18.805055692973088,21.442091666666663,20.761955555555552
104.268249511719,30.3120899200439,17.07,18.837817673234355,17.750654001060603,18.89749999999999,18.225206666666647
104.267311096191,30.3123550415039,16.82,19.390596890170656,14.932010652871115,17.58811666666667,20.402492857142853
104.267730712891,30.3119068145752,23.07,19.832348195552072,16.97735617295927,18.8167,21.980218730158672
104.257553100586,30.3098640441895,12.83,18.2825464135627,13.554201325385296,15.544275,12.927499999999979
104.27278137207,30.3038139343262,8.32,18.946286088124623,11.04503037373436,15.885183333333329,12.68215833333329
104.269165039062,30.314079284668,20.63,18.93698846781004,16.246652845849137,20.97156666666665,20.669958888888864
104.26114654541,30.3154792785645,20.6,18.839758516800487,16.33770908188825,21.920150000000003,21.974198888888854
104.266830444336,30.3205642700195,15.47,18.71677112994272,17.011757986138004,18.40890000000001,16.583979761904722
104.271751403809,30.3026332855225,13.77,19.87137173004936,11.4264604119932,17.76650000000001,18.45126944444445
104.273307800293,30.3028240203857,16.53,19.087850828211373,13.697252476660749,16.328599999999984,16.427775555555527
104.260124206543,30.3134880065918,25.57,20.082630889989048,12.252016637634355,18.04830000000001,23.031662222222224
104.266700744629,30.3102760314941,17.1,18.828709475296563,14.972303424994724,17.83793333333334,19.552224999999982
104.26530456543,30.3160438537598,5.94,19.37220110624662,18.66430579002305,17.968626666666676,16.167479722222176
104.26033782959,30.3131275177002,24.62,18.75545525379528,14.661269354059938,23.03244999999999,23.000471666666677
104.267707824707,30.3143424987793,24.76,19.243974151679765,17.940819819737065,23.348467619047625,22.90866007936505
104.265731811523,30.3147830963135,17.48,18.76026296790081,16.503181969260837,20.890213333333328,18.667716269841232
104.270889282227,30.3059673309326,14.49,18.57825821454722,20.67278259399288,19.02884166666668,16.67579722222221
104.263008117676,30.3168430328369,26.08,18.76767250879567,16.972808216561706,23.372333333333327,23.204219999999978
104.267753601074,30.3223743438721,26.61,18.770265694912155,15.62379831940516,24.37449999999997,23.65128000000003
104.265922546387,30.3165893554688,26.79,19.208478909745907,18.1189872136968,26.71605000000001,26.345736111111194
104.264221191406,30.3080062866211,11.86,18.305640313997287,13.214870769492595,16.955849999999995,11.749894444444434
104.267631530762,30.3113651275635,16.45,19.365152373781115,16.983755019974804,16.206399999999988,17.407741111111104
104.267707824707,30.3147029876709,21.35,19.080077639130565,18.004882023000402,23.142141904761903,23.592087777777774
104.270378112793,30.3053340911865,20.41,18.81616698221532,-10.457783909879904,20.704300000000018,19.854822222222175
104.269836425781,30.3081283569336,22.14,19.72051679141288,24.93841299809327,20.9690219047619,21.328794444444398
104.272148132324,30.3043518066406,7.18,18.82382470609994,14.31982668823872,18.351545833333333,10.401483333333312
104.256401062012,30.310489654541,15.51,18.74484991923657,15.60781179902338,19.273266666666665,14.601833333333325
104.271339416504,30.3021812438965,23.49,19.31460527183964,15.167111769060314,19.62135,22.20043055555552
104.274253845215,30.3012046813965,18.95,18.82629561900368,18.25382380574766,18.084121666666658,19.949699444444448
104.268775939941,30.3108291625977,9.35,19.689001032989125,15.961522846766025,15.707345000000007,12.955496111111119
104.269920349121,30.3102951049805,22.85,19.07128581464437,16.340712800876855,20.66362500000001,19.804837777777756
104.263809204102,30.3079147338867,9.12,19.112976967343144,12.722980076906538,14.511949999999995,10.1387322222222
104.261772155762,30.3153915405273,16.78,19.38954914015548,16.577972009406345,20.547979999999992,21.578933333333328
104.257957458496,30.3114910125732,15.96,18.64542427348769,13.96393938680273,17.890900000000002,16.597720555555547
104.2675781,30.3177719116211,25.82,19.410455365195133,18.12679039163649,24.91069999999999,25.106821984127002
104.269874572754,30.3167018890381,13.89,18.995600733428915,14.588953621359549,15.896414999999996,13.059055555555567
104.267860412598,30.3225555419922,26.57,19.036329938253004,15.182671293320304,26.584399999999988,26.2463833333333
104.269744873047,30.3067741394043,15.7,18.4240626703118,16.510283208324193,18.24707500000001,16.115681111111115
104.270881652832,30.3072319030762,14.07,18.943980485788018,15.43329793198136,18.04554000000001,15.0532
104.261512756348,30.3085327148438,13.19,19.33869265641616,13.533843566734106,18.34908333333333,12.676130555555558
104.274154663086,30.3008422851562,19.73,20.023931681979576,20.9259098598352,20.83253333333333,20.791027777777774
104.269874572754,30.3172416687012,7.38,19.116129081428625,14.946636777924745,18.28575,11.264877777777764
104.269714355469,30.310474395752,22.79,19.68127960756877,18.29381768648939,22.13370000000001,21.881716666666637
104.263320922852,30.3168449401855,24.95,19.260419800277333,17.53999852552472,25.216983333333328,25.782094444444443
104.270782470703,30.3064193725586,10.94,18.68471995426276,18.0554293743749,15.478900000000005,18.186958095238083
104.259391784668,30.3142051696777,27.45,19.033517395670373,14.143259427392229,20.772683333333333,23.1097027777778
104.27269744873,30.3010158538818,19.28,18.68634454134687,14.216401792761896,21.628499999999985,19.256038888888835
104.26879119873,30.3089351654053,16.97,18.838820301905145,17.4981308611874,17.204385714285696,17.85845055555561
104.26789855957,30.3165092468262,22.35,19.69578867134811,18.50595198712845,23.642084999999994,23.46818587301594
104.269721984863,30.3094806671143,15.12,19.0517248471443,16.813351645812524,16.038633333333316,15.359539999999994
104.256401062012,30.310489654541,15.6,18.74484991923657,15.60781179902338,19.273266666666665,14.601833333333325
104.266632080078,30.3191184997559,15.28,19.270166117456483,17.37314202926166,21.677291666666665,19.75557555555553
104.267036437988,30.3207454681396,12.36,19.341506771476787,16.628827110107053,17.472349999999995,17.61151222222218
104.272277832031,30.3011035919189,20.77,19.08249267900652,13.268766086736502,19.080266666666663,20.043358333333423
104.266807556152,30.3235416412354,7.05,18.572570202618948,14.916742464443486,10.909685238095232,11.834152619047597
104.270683288574,30.3059673309326,15.43,16.999586172419413,11.849381553964632,16.439149999999998,15.595758333333311
104.270065307617,30.3054218292236,26.25,19.108528297036344,15.458509633523883,20.98274166666665,22.297549999999994
104.262397766113,30.3155765533447,24.84,18.92095013584077,14.826440304946043,21.38947,23.986665000000002
104.261100769043,30.308349609375,12.73,19.04895785838795,12.406138330382506,15.430866666666669,12.708188888888904
104.268539428711,30.3146171569824,26.57,19.610257797105504,16.865734527785275,25.534616666666683,25.550586111111183
104.270805358887,30.3040733337402,16.14,19.798073266195928,-27.827199371092323,17.780749999999983,18.57328888888889
104.268188476562,30.3196697235107,23.99,19.240258099463205,15.902378874779028,20.2397,21.025576666666637
104.266174316406,30.3113555908203,26.52,19.10523427116792,18.486221607408584,18.455599999999997,22.68323666666665
104.261512756348,30.3082618713379,13.22,19.44329724140877,13.11275330842829,16.091301666666666,12.865533333333307
104.267211914062,30.3109111785889,21.49,20.17982673807541,20.4653512258146,20.524050000000017,20.96831666666659
104.27530670166,30.2991352081299,20.12,19.850730830689656,18.07657957114337,22.10241666666668,22.210599206349208
104.264633178711,30.3080997467041,13.58,20.22406662436416,15.916018616825822,17.43219166666666,14.489344444444441
104.259391784668,30.3135738372803,22.35,18.46578769128334,13.882208079261549,20.77643333333332,22.578564999999976
104.269607543945,30.3111953735352,22.29,18.8220467357134,13.842710545087696,21.27663000000002,21.93097333333327
104.266593933105,30.3104553222656,16.97,19.800279500590364,16.973235660825587,18.434000000000008,18.632011111111098
104.270774841309,30.3076820373535,14.11,18.542994403344466,21.251529690101577,17.973166666666653,15.76319999999997
104.268844604492,30.3156127929688,17.67,19.45165684738712,16.22815064857733,17.449296666666676,17.015314999999973
104.270462036133,30.3080406188965,16.97,18.32556732442416,15.526682143506786,14.6471,17.031244444444454
104.27498626709,30.3010272979736,19.26,19.18298562846178,76.63894514771098,20.183296666666664,20.403508333333313
104.261154174805,30.3144855499268,19.61,19.014147762704027,15.556915062144997,18.700258333333345,20.671566666666692
104.269515991211,30.3096599578857,15.84,18.088853697023723,16.827557498121795,22.21971000000001,22.983886984127007
104.267288208008,30.3150615692139,24.0,19.27310298510093,18.974268581564004,23.57462333333332,24.201876111111147
