Longitude,Latitude,depth,stumpf,log-linear,random_forest_depth
104.273216247559,30.3005676269531,13.39,19.08348548048056,7.879669109194593,15.137977777777742
104.267562866211,30.3204784393311,15.63,18.80406792712722,12.741118916978545,16.196626111111115
104.270072937012,30.3047008514404,29.02,17.8373884525881,12.056785019330404,22.579282222222254
104.268676757812,30.3101978302002,14.3,18.9110776617988,15.87235779939304,18.814464999999995
104.260032653809,30.3120441436768,27.18,19.27503987280249,11.431586651700696,23.682688888888876
104.265609741211,30.3165874481201,26.34,18.972079466572268,15.215440015962749,24.173894999999987
104.273101806641,30.3020095825195,24.0,18.656139203036982,12.212246549332916,21.596326666666677
104.272895812988,30.3018283843994,23.5,19.64437412160092,12.724266544108138,21.66115000000001
104.275619506836,30.299768447876,19.29,19.519631093775587,23.47335605747037,20.775347222222223
104.261154174805,30.3145771026611,19.56,18.71553365983613,12.58930597343407,22.281633333333346
104.264434814453,30.3076457977295,10.97,19.113011950613213,11.244799792801828,11.53516666666667
104.269104003906,30.3088455200195,18.06,19.142160910772333,13.262710047506156,17.169511111111152
104.274154663086,30.3008422851562,19.35,20.10952207370849,16.224481490430723,20.56472777777777
104.27099609375,30.306058883667,13.6,19.36932415061503,18.20862223382629,17.004136666666675
104.273857116699,30.2991256713867,17.26,19.427647543009755,9.097144484733686,14.16243000000001
104.274147033691,30.3016548156738,19.54,19.17512178338643,11.236691418323463,19.37684999999994
104.264831542969,30.3096332550049,11.59,18.80779429970272,8.305166386684148,9.489156666666679
104.268249511719,30.3120002746582,17.37,18.47603821349984,14.10005729928598,20.85989166666666
104.258262634277,30.3114929199219,18.67,18.48794085696796,11.160203933543992,18.966761111111033
104.272369384766,30.3029079437256,17.91,19.598089299694408,8.693361624213294,16.919375000000006
104.267608642578,30.3140716552734,27.09,19.28206823930293,14.685269115976237,24.63653201058201
104.267761230469,30.3215618133545,21.81,19.28161457047932,12.666511084961051,20.928961111111132
104.269943237305,30.3078575134277,12.59,17.5294878652783,13.159372203182,16.995366666666662
104.269287109375,30.3120956420898,21.37,18.7004407908884,14.515690448569702,19.709567222222212
104.273635864258,30.3003883361816,20.91,19.61478706297774,11.432696180524896,18.508262777777738
104.272888183594,30.3027305603027,11.75,18.786799996009364,8.594922651934874,16.863273888888873
104.257957458496,30.3112201690674,14.41,18.89919226565772,10.85199225926071,14.789756666666714
104.267967224121,30.3214721679688,21.77,19.434729937801507,12.741458990862576,20.49158777777779
104.267295837402,30.3140697479248,21.31,19.80274370842136,15.566542063042217,20.632552222222213
104.268249511719,30.3120899200439,17.07,18.804785984591888,14.262455080382567,18.28116888888887
104.267311096191,30.3123550415039,16.82,19.41284810031832,11.99869110526124,20.38059444444444
104.267730712891,30.3119068145752,23.07,19.898778513664723,13.837505722126568,22.389087777777707
104.257553100586,30.3098640441895,12.83,18.193982599418742,10.635761944509849,13.13748611111111
104.27278137207,30.3038139343262,8.32,18.92410221759573,8.277869220411748,14.180955555555535
104.269165039062,30.314079284668,20.63,18.91387475153607,13.276310223902062,19.515061666666654
104.26114654541,30.3154792785645,20.6,18.806920929989506,13.44534117053088,21.292138730158687
104.266830444336,30.3205642700195,15.47,18.6716336970959,14.136919650394963,16.255936111111073
104.271751403809,30.3026332855225,13.77,19.941704752970622,8.443834379256444,18.46556111111111
104.273307800293,30.3028240203857,16.53,19.07982470630742,10.102111432449355,16.57908333333331
104.260124206543,30.3134880065918,25.57,20.17409173103303,9.596767381007904,23.156933333333303
104.266700744629,30.3102760314941,17.1,18.79476688485218,11.793544281539804,20.409977777777783
104.26530456543,30.3160438537598,5.94,19.392612572370496,15.512982798926654,15.737297222222212
104.26033782959,30.3131275177002,24.62,18.71418658163668,11.70354408676601,23.301113888888885
104.267707824707,30.3143424987793,24.76,19.251561767821045,14.7639209482177,23.354725740740722
104.265731811523,30.3147830963135,17.48,18.7194751104403,13.427532907343677,18.849313888888865
104.270889282227,30.3059673309326,14.49,18.519268243022537,15.689363847262788,17.511455555555536
104.263008117676,30.3168430328369,26.08,18.72762567213843,13.88949129578567,23.546995555555547
104.267753601074,30.3223743438721,26.61,18.730478200215003,12.791845144310448,24.353977777777807
104.265922546387,30.3165893554688,26.79,19.21251668210283,15.064301411000422,26.134013888888944
104.264221191406,30.3080062866211,11.86,18.21938609782893,10.218629365267496,11.974086984126982
104.267631530762,30.3113651275635,16.45,19.38485890319328,13.393503401685996,16.716282222222215
104.267707824707,30.3147029876709,21.35,19.071274128330543,14.937753787596533,23.76632185185181
104.270378112793,30.3053340911865,20.41,18.78097002953311,-13.267166844743334,19.917613333333318
104.269836425781,30.3081283569336,22.14,19.77576296220744,18.819879781704607,21.013086666666627
104.272148132324,30.3043518066406,7.18,18.78939359475456,11.119325332273116,14.721669444444444
104.256401062012,30.310489654541,15.51,18.702520618134088,12.601344537207078,14.535813888888898
104.271339416504,30.3021812438965,23.49,19.32925663594321,11.917656750436247,22.064147777777727
104.274253845215,30.3012046813965,18.95,18.7921116211962,13.980610590418705,20.420774444444465
104.268775939941,30.3108291625977,9.35,19.74109534418068,12.786130521220954,13.656316666666658
104.269920349121,30.3102951049805,22.85,19.06160304223616,12.685915760474613,21.025198888888895
104.263809204102,30.3079147338867,9.12,19.10746368558233,9.931602952170577,10.429491666666665
104.261772155762,30.3153915405273,16.78,19.41169556586792,13.653084715230577,22.01053333333333
104.257957458496,30.3114910125732,15.96,18.59315151260475,10.958250511855056,16.91242333333332
104.2675781,30.3177719116211,25.82,19.43469260164636,15.030238638592238,24.183220079365107
104.269874572754,30.3167018890381,13.89,18.97834877144814,11.837976278442374,14.384823095238135
104.267860412598,30.3225555419922,26.57,19.02315126347102,12.4087231418803,25.46668888888896
104.269744873047,30.3067741394043,15.7,18.349651756022467,12.485747476665736,16.925733333333326
104.270881652832,30.3072319030762,14.07,18.92156603426639,12.064530979835208,14.949516666666684
104.261512756348,30.3085327148438,13.19,19.35575297585464,10.772080715660946,12.180601666666675
104.274154663086,30.3008422851562,19.73,20.10952207370849,16.224481490430723,20.56472777777777
104.269874572754,30.3172416687012,7.38,19.110931039457284,12.212266784835927,12.754162698412724
104.269714355469,30.310474395752,22.79,19.73260170669636,14.53008726624423,21.683707222222253
104.263320922852,30.3168449401855,24.95,19.269652129351183,14.500827747648968,25.504126111111113
104.270782470703,30.3064193725586,10.94,18.636377115266555,13.97588090649789,18.11027944444443
104.259391784668,30.3142051696777,27.45,19.02005744130662,11.144985436277166,22.306096666666658
104.27269744873,30.3010158538818,19.28,18.638164175686484,10.540271688105554,20.10667777777781
104.26879119873,30.3089351654053,16.97,18.805888885157174,14.181749009413846,17.7134944444445
104.26789855957,30.3165092468262,22.35,19.74856180748992,15.37461785443499,23.887708333333396
104.269721984863,30.3094806671143,15.12,19.04008580186365,13.081614321658227,15.671496666666672
104.256401062012,30.310489654541,15.6,18.702520618134088,12.601344537207078,14.535813888888898
104.266632080078,30.3191184997559,15.28,19.28037316600185,14.407072275787185,21.158963888888874
104.267036437988,30.3207454681396,12.36,19.358848527759,13.787831492958954,17.716950000000004
104.272277832031,30.3011035919189,20.77,19.073930693938564,9.5829782752897,20.425616666666706
104.266807556152,30.3235416412354,7.05,18.51301137868788,12.270968798290433,11.743276666666665
104.270683288574,30.3059673309326,15.43,16.782714782683087,6.531678942288093,16.86737499999998
104.270065307617,30.3054218292236,26.25,19.102570108190065,11.210649824133434,21.008588888888855
104.262397766113,30.3155765533447,24.84,18.896232441964457,12.002243333382337,22.612595793650772
104.261100769043,30.308349609375,12.73,19.037042089318334,9.610830845965266,12.919722222222239
104.268539428711,30.3146171569824,26.57,19.65447707572278,13.833495839082792,25.625032222222302
104.270805358887,30.3040733337402,16.14,19.86107578276944,-27.41307904931064,17.343652777777756
104.268188476562,30.3196697235107,23.99,19.24747407692436,13.170130423187189,20.155565714285714
104.266174316406,30.3113555908203,26.52,19.09894665007613,15.042593386952506,21.583593333333337
104.261512756348,30.3082618713379,13.22,19.47081896118206,10.37079849372803,12.36669333333334
104.267211914062,30.3109111785889,21.49,20.281008039057014,16.539314225615,21.30738888888882
104.27530670166,30.2991352081299,20.12,19.91899957782905,14.356993081144878,22.021118888888882
104.264633178711,30.3080997467041,13.58,20.32967231230037,13.088431469168928,15.164666111111114
104.259391784668,30.3135738372803,22.35,18.39554965477365,11.02390579191848,23.176167777777778
104.269607543945,30.3111953735352,22.29,18.787437811320927,10.76407698936671,20.21248333333327
104.266593933105,30.3104553222656,16.97,19.863502660467702,13.590025170732604,20.488473888888876
104.270774841309,30.3076820373535,14.11,18.480477733192288,16.95335873870417,17.404576666666674
104.268844604492,30.3156127929688,17.67,19.480014603026177,13.27143139222869,17.658722222222213
104.270462036133,30.3080406188965,16.97,18.241305988716675,12.34203390815653,16.559177777777787
104.27498626709,30.3010272979736,19.26,19.18447384315468,20.19248604351455,19.313253333333382
104.261154174805,30.3144855499268,19.61,18.998750670643943,12.54391821001458,20.484546666666667
104.269515991211,30.3096599578857,15.84,17.980918867261323,13.02806250138494,22.469867777777804
104.267288208008,30.3150615692139,24.0,19.2836037468536,15.951969334453356,23.846388888888992
104.27416229248,30.300121307373,24.94,19.739870269765103,12.944339065932231,21.46396333333333
104.268325805664,30.3150672912598,26.72,19.15473246411446,13.910754790812742,23.51448817460316
104.274253845215,30.3014755249023,18.57,19.04349884809849,12.983589562964422,19.851744999999994
104.268486022949,30.3213863372803,22.45,19.05159526866373,12.29775992911046,20.619770158730162
104.265090942383,30.316764831543,26.32,19.255856921640884,13.818661021449842,24.913822222222112
104.26708984375,30.3138885498047,15.45,18.973592073547053,14.677605105525988,17.459507777777766
104.270156860352,30.3072280883789,11.05,18.915768187400943,14.225208636543613,14.22757000000001
104.263496398926,30.3079128265381,5.84,18.489639852867896,9.352529170713243,7.823551904761897
104.265830993652,30.3151435852051,16.45,18.615198279439426,14.38734240806643,18.5444861111111
104.266456604004,30.3152370452881,17.59,19.34641880808089,13.40242250868324,19.299913888888874
104.26815032959,30.3108253479004,12.41,18.7004213196216,13.869673375269784,14.895338888888894
104.274681091309,30.3002147674561,23.5,19.975920477865746,14.13411321430338,21.55873888888888
104.256713867188,30.3105812072754,12.23,18.39148666706941,9.285932871230203,10.115577777777773
104.269271850586,30.3138999938965,21.66,19.66297896458121,13.943367937743911,20.178681111111086
104.268135070801,30.313081741333,21.27,18.1306830980848,13.412987583637683,22.814913888888853
104.26872253418,30.3180484771729,26.27,18.58587497307096,13.413190889101257,25.817777777777795
104.267280578613,30.316234588623,23.42,19.53028070543874,14.771478736644148,23.19412222222219
104.270278930664,30.3048820495605,26.51,19.08726973765837,16.214316213038487,20.98234666666666
104.2587891,30.3114051818848,20.21,19.73029413943064,11.393225541460597,20.343233888888854
104.269195556641,30.3101997375488,22.96,19.848911619335297,15.318636017938,21.125546111111095
104.274147033691,30.3020153045654,21.38,19.77297515820314,3.7911706424509455,21.292166666666677
104.270477294922,30.305965423584,16.32,17.20988197348231,9.46675742105046,16.54163333333335
104.268692016602,30.308572769165,15.52,19.10942624775473,14.67943846157955,18.050822222222248
104.264724731445,30.3097229003906,10.82,18.62621522866192,7.809332747044003,9.237717777777792
104.266235351562,30.3170413970947,26.57,18.729385205748343,14.321113123431566,25.429213888888867
104.274475097656,30.299129486084,19.71,19.51377390977794,14.080083424825554,19.875805555555527
104.264572143555,30.3164901733398,26.12,18.89248115807058,14.795608969763077,24.57025261904762
104.267478942871,30.3172283172607,26.24,18.96361843469625,13.648345667536733,24.53942666666658
104.265625,30.3151435852051,15.84,18.52361496431726,13.405038520910082,18.372597222222208
104.266494750977,30.3103656768799,16.94,18.919279688357136,14.966322711533516,21.814743333333364
104.26685333252,30.3174057006836,23.95,19.417476586508343,15.28589076449698,24.941866666666648
104.272247314453,30.3056144714355,11.91,18.787202997940625,8.538271487889496,13.088373333333337
104.258163452148,30.3110408782959,17.76,18.90234518209428,11.035817074153051,14.205963888888897
104.269218444824,30.307222366333,10.67,19.042034280562063,13.498356157800114,14.781665238095213
104.272994995117,30.3027305603027,12.95,18.49046582547365,8.208576906222639,15.886394444444443
104.273834228516,30.3019237518311,22.46,19.553699917452093,11.020878170613464,21.386061111111108
104.268142700195,30.3122692108154,21.66,19.48005850044825,12.757758669215598,22.501124999999995
104.268119812012,30.3156089782715,23.19,18.72193516122197,15.038277449278793,21.550963333333318
104.268463134766,30.3109169006348,10.81,18.47828977544367,15.329759468136226,19.963772777777784
104.264373779297,30.3154964447021,11.16,19.15953712366744,12.72634834962642,18.439013333333357
104.264373779297,30.315767288208,14.98,19.35179141556296,12.554547659286522,19.123491031746024
104.260108947754,30.3149318695068,24.83,19.438722571840685,10.777136154841592,24.249212777777778
104.267875671387,30.319486618042,23.24,19.47519713116461,13.647197489193513,23.00598055555558
104.266075134277,30.3107242584229,20.48,19.411253777024967,16.534620561592508,22.338157063492055
104.266342163086,30.3160495758057,16.02,19.6230656967922,14.643830745369929,18.76852111111109
104.256912231445,30.3115749359131,17.71,18.91109186788572,10.54798515053518,15.49439388888889
104.271530151367,30.3044376373291,19.05,19.580771243561745,12.378390749511755,17.88947777777784
104.274353027344,30.3020172119141,21.44,20.69399150565738,2.9430551259526885,20.31781722222223
104.266487121582,30.3110866546631,20.46,19.56908681790452,13.905155631328537,20.68509999999999
104.26815032959,30.3108253479004,12.1,18.7004213196216,13.869673375269784,14.895338888888894
104.257850646973,30.3110389709473,13.9,19.086635995543844,11.323451421122112,13.52899444444443
104.274772644043,30.3012065887451,19.39,19.03760064505613,19.949051107994357,19.42388333333334
104.270362854004,30.3072280883789,14.85,19.53269207435341,15.755956972838826,14.62026111111112
104.269050598145,30.3162460327148,14.95,19.072742701531496,12.837214082824902,15.301605555555609
104.26929473877,30.3107414245605,12.58,19.41828401712061,12.866634050945745,16.162333333333326
104.262344360352,30.3080863952637,9.83,19.20205453678224,12.031601767012102,11.231248888888896
104.269813537598,30.3109245300293,22.9,20.151626919917703,13.068248830431006,18.728143333333293
104.261047363281,30.3154773712158,25.05,18.90025068741423,13.116685541204202,21.733833730158718
104.259399414062,30.3129425048828,16.67,18.67977084385328,9.308329492211625,18.77988444444446
104.268264770508,30.3098335266113,11.33,18.244058594793728,14.782649294874048,16.70123666666667
104.27278137207,30.3033618927002,13.03,18.636282949991795,7.242579264178509,13.488633333333313
104.267372131348,30.3176803588867,25.2,19.281599188231013,14.703355471496938,24.858676111111112
104.273315429688,30.3021011352539,22.14,18.9230092768218,13.583672433103356,21.385011666666678
104.266830444336,30.3203830718994,17.69,18.31758708958813,13.981072844662515,17.066584999999982
104.265731811523,30.314962387085,17.4,18.713775306056817,13.642808070283332,16.38938269841268
104.273643493652,30.2993965148926,14.04,19.986813083321778,15.268902415538712,15.63739999999995
104.268859863281,30.313175201416,22.12,19.30521286589945,14.324252676885862,20.264100000000017
104.267974853516,30.3205699920654,18.39,19.027035912955142,13.376424632570592,16.2761772222222
104.268310546875,30.3173236846924,26.04,18.552002435630328,13.470526716709005,22.274850000000004
104.260940551758,30.3152980804443,26.55,18.41745558779118,12.631390009231517,23.30378999999999
104.260536193848,30.3136711120605,19.61,19.742876652422297,9.39089069080468,20.02846111111112
104.267547607422,30.322193145752,26.44,18.9494056788389,12.676413368305305,23.58219761904764
104.270149230957,30.3080387115479,17.64,18.688097064197592,15.30661409200728,18.973116666666684
104.258056640625,30.3122119903564,23.49,18.8116320547162,12.643329121172131,21.933411666666654
104.269218444824,30.3070411682129,10.99,18.93498835499249,10.378441739302575,15.803499999999998
104.261985778809,30.3150329589844,26.71,19.51102997973902,13.03584371593795,22.46350277777777
104.269172668457,30.3136291503906,20.18,19.10167359901874,13.580105780649877,19.596599444444436
104.270584106445,30.3052444458008,17.6,18.040569529278912,4.065613416871269,18.700922222222204
104.270065307617,30.3056030273438,23.64,20.168803508737767,12.687755236018848,19.277866666666625
104.265663146973,30.3093681335449,22.21,18.5855966276917,13.23665795842878,18.966294444444454
104.261405944824,30.3087120056152,13.42,18.80493898780381,11.728851462823734,11.930833333333334
104.269256591797,30.3166065216064,16.33,19.28279051933476,11.58293344992251,15.357569444444447
104.271415710449,30.3051586151123,17.58,18.9263859560194,12.67310489305686,16.92753333333331
104.266868591309,30.315601348877,22.64,20.05207932614752,15.605275908113676,22.054596666666598
104.271751403809,30.3022727966309,24.27,19.068228373543064,8.140362729210597,19.437861111111104
104.26033782959,30.3131275177002,23.75,18.71418658163668,11.70354408676601,23.301113888888885
104.266944885254,30.3193912506104,20.32,19.345616545031906,14.633748980847429,18.72428333333331
104.263748168945,30.3159446716309,15.83,19.51720408685719,12.975767275423491,20.255099999999974
104.266357421875,30.3145160675049,16.82,18.630575776212595,13.430510407125386,17.57486333333334
104.27286529541,30.3058891296387,14.26,19.213372405363344,6.910574158038795,11.794841111111111
104.269599914551,30.3120079040527,17.6,18.58817444623801,12.300369274213608,18.768655555555526
104.258262634277,30.3123035430908,23.31,18.40221964590853,12.028680723590638,23.040880555555585
104.267929077148,30.3123588562012,27.19,19.203043387879887,12.375854536922976,22.52663333333333
104.268218994141,30.3158798217773,20.11,19.14341186110713,14.377187329841563,21.109265555555567
104.259712219238,30.3124923706055,21.82,18.422838653746226,9.289388018472197,21.568145555555493
104.263702392578,30.3075523376465,7.36,17.714958504005295,7.709257831953756,7.704941666666677
104.272171020508,30.3018245697021,20.24,20.13118691919712,11.141437279782682,21.11157333333335
104.262191772461,30.3153953552246,24.0,18.9869400715676,12.6986812741134,21.61790539682542
104.262390136719,30.316478729248,23.88,18.09739551011529,14.267302440962805,23.395757142857178
104.26815032959,30.3110961914062,13.33,19.39534210845298,12.955462295013607,16.297442222222195
104.260841369629,30.3144836425781,20.55,20.356780945024667,10.14569126611122,19.446038333333277
104.256820678711,30.3104915618896,6.58,18.700135126047314,9.218881069910532,8.869733333333338
104.268218994141,30.3155193328857,20.74,18.895507917465125,15.450259635793094,21.767943333333292
104.269180297852,30.3123664855957,21.19,18.899990460798502,14.787753178813809,20.656022222222145
104.262283325195,30.3165683746338,22.34,18.884497760930856,15.29800569194721,23.57092222222225
104.266136169434,30.3159580230713,15.34,19.542639778700902,13.704916721412284,16.964368888888863
104.263534545898,30.3160343170166,20.49,18.803160553700195,11.668434700785024,20.13650111111113
104.264930725098,30.3103561401367,15.63,18.69603701074325,12.834830840842042,21.735826111111088
104.266456604004,30.3147869110107,18.3,18.545806688901195,14.187242870507252,18.262213333333317
104.270576477051,30.3065986633301,15.23,19.44820339666569,14.19792109465724,15.857569999999981
104.270042419434,30.3086700439453,26.52,19.120314704024167,17.921297992888753,23.668402023809517
104.264991760254,30.3159523010254,7.78,19.83724950330404,13.1654587657659,11.384486666666703
104.261299133301,30.3091621398926,14.1,18.901429768570186,11.656078996530372,13.09070444444447
104.258575439453,30.3118553161621,25.21,19.7246582177155,11.54808155041141,23.371955555555537
104.260635375977,30.3141231536865,17.68,20.56108950813717,9.873264097409711,18.86250833333333
104.267906188965,30.3156070709229,24.06,19.13901864206383,16.67799221015173,22.94919444444443
104.261566162109,30.3156623840332,19.24,19.80634977841381,13.677282232569382,20.476826111111095
104.273529052734,30.3010196685791,24.2,19.023587736955363,15.771534754333455,20.579939761904747
104.270027160645,30.3104763031006,23.2,18.218501123554205,11.802315664336556,21.18654222222222
104.26847076416,30.3103771209717,11.35,18.469599595497986,12.61058719937993,13.525228888888915
104.266975402832,30.315601348877,22.72,20.05448827831072,15.110016531133889,22.29929111111102
104.270469665527,30.3068675994873,16.96,19.89984695239727,13.421722534187438,16.58316666666668
104.272048950195,30.3038997650146,12.09,18.0290366218303,5.64212144191458,12.929653968253975
104.26545715332,30.309907913208,26.2,19.02016592687108,15.159752525891289,23.939400000000123
104.258682250977,30.3114948272705,19.87,20.001499750533554,10.775812614659102,18.886966666666666
104.268569946289,30.3106479644775,9.76,19.41212244721752,12.398531824072077,12.653854444444438
104.266334533691,30.317403793335,23.8,18.587101655499453,14.458467263222126,24.056433333333274
104.26685333252,30.3176765441895,24.74,19.125963984478147,15.163783177563293,24.920341666666673
104.268661499023,30.3118209838867,16.26,18.16364042443169,15.144525519728097,19.783521666666697
104.270042419434,30.3079490661621,15.22,18.087244927773497,13.67137623669739,16.986400000000007
104.275726318359,30.2994976043701,19.5,19.60966986436742,25.953673532679417,19.21219166666667
104.266136169434,30.3159580230713,15.28,19.542639778700902,13.704916721412284,16.964368888888863
104.273750305176,30.2989463806152,15.08,19.46996683656957,8.746749214790368,14.898622222222224
104.270355224609,30.3085823059082,13.46,18.916401977444565,15.694802030280549,19.720115555555555
104.268936157227,30.316967010498,10.02,18.89282247946957,13.35092653469121,12.723277777777783
104.257843017578,30.3124828338623,24.02,18.271676573578446,10.614854347179126,23.154448888888886
104.267906188965,30.3162384033203,20.18,19.44843381795991,13.72289945060443,20.647884444444426
104.266235351562,30.3163204193115,19.74,19.283253900379208,14.820438735702313,21.324099999999945
104.271011352539,30.3038940429688,12.28,20.350716762003884,10.828195123223717,16.72809722222225
104.27320098877,30.3030033111572,8.74,18.926193420941928,6.042387827010295,10.342394444444443
104.264892578125,30.3157711029053,10.05,19.26498464437296,13.07319934119074,15.492965000000003
104.260108947754,30.3151111602783,25.76,19.912406263633898,11.263813928862342,23.635495555555533
104.268661499023,30.3118209838867,16.29,18.16364042443169,15.144525519728097,19.783521666666697
104.271011352539,30.3040733337402,13.96,19.93374172773423,11.262332394696852,18.788897222222214
104.267288208008,30.3154239654541,23.23,19.21530023916381,14.488192873175771,22.225404444444393
104.268844604492,30.3151607513428,24.18,20.088906594207515,13.987002038334952,21.735503333333313
104.266761779785,30.315601348877,17.26,19.752500442230883,15.496883063392172,20.940733333333306
104.2587891,30.3112239837646,20.74,18.391745630475185,10.554365890765627,16.56097333333332
104.267585754395,30.3170490264893,26.64,19.54721797603247,14.184128112048512,24.73576222222222
104.26390838623,30.3077335357666,9.37,17.88711436865131,8.180918169750617,11.078980555555564
104.274475097656,30.29958153,21.64,20.143941454554948,12.742908662963629,20.981717857142854
104.259819030762,30.3129444122314,21.85,19.03892881634292,10.438463152860038,19.866374722222222
104.264633178711,30.3081893920898,13.23,20.27419493190277,12.653602765815869,14.130977777777765
104.268119812012,30.3149757385254,21.81,18.984922336686395,14.939437689538542,23.76056539682534
104.270462036133,30.3075008392334,11.9,19.54491235270271,12.359862157547091,16.158174999999993
104.271011352539,30.3041648864746,14.45,18.931806324104343,9.772234001518656,15.884522222222198
104.27530670166,30.2999477386475,21.06,19.214418558882016,21.986794511068204,21.838430317460276
104.270874023438,30.3080444335938,14.41,19.00173831278877,11.782314784338563,16.61633222222224
104.256294250488,30.3107585906982,16.42,18.602451689559643,10.47382493214658,15.813880158730168
104.274360656738,30.3004837036133,22.08,19.36023651164757,17.754026398130346,22.498516666666642
104.271949768066,30.303897857666,11.09,18.029608398486204,5.074903778239038,12.741531746031757
104.258361816406,30.3122138977051,23.25,19.261745295417853,12.588787802870788,23.07694444444437
104.267227172852,30.3234539031982,10.1,19.15558712558476,11.893329857773944,11.142361111111127
104.271224975586,30.3031730651855,3.9,17.62065876426749,3.0170659270897824,12.015250000000012
104.267738342285,30.3243598937988,12.29,19.1221571293857,10.627832687221524,11.410746666666675
104.267028808594,30.3214683532715,25.61,18.80184015980811,13.615572721562144,19.933166666666672
104.260528564453,30.3145732879639,20.71,21.00855113732422,9.41001913686812,20.356532777777737
104.269393920898,30.3111934661865,20.04,18.52095759766138,10.484369354936923,17.382705555555514
104.272071838379,30.3013725280762,20.86,18.7861281327323,7.8581427094934035,21.171730000000004
104.25806427002,30.3111305236816,16.39,19.081686577728817,11.204054139406145,13.965701111111105
104.269088745117,30.3110122680664,12.15,18.66047734510448,12.584552865423788,14.785688888888878
104.267570495605,30.3191242218018,21.74,18.337353149808507,13.148530243607354,21.255583333333355
104.267974853516,30.3211116790771,19.72,19.47179230878467,13.370179412510009,19.25372222222224
104.267768859863,30.3202991485596,15.04,19.01927462841411,13.355128935523782,15.203333333333282
104.268295288086,30.319128036499,25.87,19.267227576549743,13.043836367897038,22.351113333333355
104.26782989502,30.3124485015869,26.44,19.203043387879887,12.017951041044476,22.637486111111123
104.26586151123,30.3107223510742,23.88,19.102631845593123,14.738968734692932,23.910786269841278
104.268592834473,30.3077602386475,21.03,18.216361759274577,13.422778443715302,20.26895000000001
104.256301879883,30.3103084564209,15.91,18.90112724656504,11.313172384229857,14.2963923809524
104.268211364746,30.3164215087891,18.99,18.96685312602324,14.867802419973932,23.04579722222222
104.261413574219,30.307991027832,13.15,21.21487014122087,10.98828923634794,12.5225127777778
104.27027130127,30.3056945800781,19.75,20.29460947877488,19.15212289919745,18.196642698412685
104.268585205078,30.3087520599365,16.65,18.7997993610486,14.311721850248002,19.10648888888891
104.265823364258,30.3157768249512,14.04,19.233014457642867,14.579300826607216,16.499707142857137
104.257019042969,30.3113040924072,10.53,19.6678442372008,11.316675453894051,12.545582222222222
104.262084960938,30.315845489502,23.75,19.16414338595021,12.92610294100157,22.273224523809517
104.274261474609,30.3008441925049,18.6,20.51128120277687,18.629675966987392,20.559869444444427
104.268379211426,30.3221969604492,28.19,19.114936589967385,11.71310544682738,26.256516666666744
104.265762329102,30.3104515075684,26.52,19.464406599997574,15.839950282871502,23.747961428571458
104.271415710449,30.3059711456299,12.23,17.33357469108165,6.735061506394586,11.702749999999982
104.273536682129,30.2994861602783,9.39,19.26328579147384,9.333948265611047,18.487055555555557
104.258781433105,30.312126159668,23.59,18.15204809451265,11.13763989382043,22.080010555555575
104.267425537109,30.3106422424316,20.03,19.367449802739543,14.4453122914865,18.386416666666676
